kommunekod;objectid;id_lokalid;afstemni00;kmd_name;municipality;refs;refs;municipality;names;constituency
630;1293889;710128;Multihuset Højen;Multihuset Højen Syd;Vejle Kommune;F709630010.htm;F709630010.htm;Vejle Kommune;Multihuset Højen Syd;Vejle Sydkredsen
630;1293899;703992;Vinding Idræts Center;Vinding Idræts Center Syd;Vejle Kommune;F709630011.htm;F709630011.htm;Vejle Kommune;Vindinghallen Syd;Vejle Sydkredsen
630;1293925;705630;Mølholmhallen;Mølholmhallen Syd;Vejle Kommune;F709630012.htm;F709630012.htm;Vejle Kommune;Mølholmhallen Syd;Vejle Sydkredsen
630;1293935;700984;Kvartershuset;Kvartershuset Syd;Vejle Kommune;F709630013.htm;F709630013.htm;Vejle Kommune;Løget Kirke Syd;Vejle Sydkredsen
630;1293931;705620;CSV - Vejle;CSV - Vejle Syd;Vejle Kommune;F709630014.htm;F709630014.htm;Vejle Kommune;Csv Syd;Vejle Sydkredsen
630;1293893;703998;Rødkilde Gymnasium;Rødkilde Gymnasium Syd;Vejle Kommune;F709630015.htm;F709630015.htm;Vejle Kommune;Rødkilde Gymnasium Syd;Vejle Sydkredsen
820;1287145;708562;Aalestrup Idrætscenter;Aalestrup;Vesthimmerlands Kommune;F1005820001.htm;F1005820001.htm;Vesthimmerlands Kommune;Aalestrup;Himmerlandkredsen
820;1275990;705538;Dronning Ingrid Hallerne;Farsø;Vesthimmerlands Kommune;F1005820002.htm;F1005820002.htm;Vesthimmerlands Kommune;Farsø;Himmerlandkredsen
820;1276812;708538;Vesthimmerlands Naturfriskole;Strandby;Vesthimmerlands Kommune;F1005820003.htm;F1005820003.htm;Vesthimmerlands Kommune;Strandby;Himmerlandkredsen
820;1275747;711328;Hvalpsund Færgekro;Hvalpsund;Vesthimmerlands Kommune;F1005820005.htm;F1005820005.htm;Vesthimmerlands Kommune;Hvalpsund;Himmerlandkredsen
820;1276442;710008;Gedsted Hallen;Gedsted;Vesthimmerlands Kommune;F1005820007.htm;F1005820007.htm;Vesthimmerlands Kommune;Gedsted;Himmerlandkredsen
820;1277426;710002;Vester Hornum Hallen;Vester Hornum;Vesthimmerlands Kommune;F1005820009.htm;F1005820009.htm;Vesthimmerlands Kommune;Vester Hornum;Himmerlandkredsen
820;1276570;702144;Kultur- og Idrætscenter Lanternen;Løgstør;Vesthimmerlands Kommune;F1005820010.htm;F1005820010.htm;Vesthimmerlands Kommune;Løgstør;Himmerlandkredsen
820;1275992;706876;Toppedalskolen;Salling;Vesthimmerlands Kommune;F1005820012.htm;F1005820012.htm;Vesthimmerlands Kommune;Salling;Himmerlandkredsen
791;1306079;708912;Frederiks Kulturhus;Frederiks;Viborg Kommune;F903791001.htm;F903791001.htm;Viborg Kommune;Frederiks;Viborg Vestkredsen
791;1306648;702938;Hald Ege Hallen;Hald Ege;Viborg Kommune;F903791002.htm;F903791002.htm;Viborg Kommune;Hald Ege;Viborg Vestkredsen
791;1306095;711744;Jethallen;Karup;Viborg Kommune;F903791003.htm;F903791003.htm;Viborg Kommune;Karup;Viborg Vestkredsen
791;1306105;701332;Løgstrup Hallen;Løgstrup;Viborg Kommune;F903791004.htm;F903791004.htm;Viborg Kommune;Løgstrup;Viborg Vestkredsen
791;1306107;702956;Østfjends Hallen;Mønsted;Viborg Kommune;F903791005.htm;F903791005.htm;Viborg Kommune;Mønsted;Viborg Vestkredsen
791;1306115;704488;Stoholm Fritids- og Kulturcenter;Stoholm;Viborg Kommune;F903791006.htm;F903791006.htm;Viborg Kommune;Stoholm;Viborg Vestkredsen
791;1306101;704480;Vestfjends Hallen;Vridsted;Viborg Kommune;F903791007.htm;F903791007.htm;Viborg Kommune;Vridsted;Viborg Vestkredsen
791;1306109;702932;Viborg Stadion Center - HAL 5 & 6;Viborg;Viborg Kommune;F903791008.htm;F903791008.htm;Viborg Kommune;Viborg;Viborg Vestkredsen
791;1306103;704706;Bjerringbro Idrætspark;Bjerringbro Nord;Viborg Kommune;F904791009.htm;F904791009.htm;Viborg Kommune;Bjerringbro Nord;Viborg Østkredsen
791;1306077;710702;Bøgeskovskolen;Bjerringbro Syd;Viborg Kommune;F904791010.htm;F904791010.htm;Viborg Kommune;Bjerringbro Syd;Viborg Østkredsen
791;1306093;701488;Hammershøj Hallen;Hammershøj;Viborg Kommune;F904791011.htm;F904791011.htm;Viborg Kommune;Hammershøj;Viborg Østkredsen
791;1306842;711838;Møldrup Kulturcenter;Møldrup;Viborg Kommune;F904791012.htm;F904791012.htm;Viborg Kommune;Møldrup;Viborg Østkredsen
791;1306113;709124;Overlundhallen;Overlund;Viborg Kommune;F904791013.htm;F904791013.htm;Viborg Kommune;Overlund;Viborg Østkredsen
791;1306089;709100;Røddinghus Kultur- og Fritidscenter;Rødding;Viborg Kommune;F904791014.htm;F904791014.htm;Viborg Kommune;Rødding;Viborg Østkredsen
791;1306097;710696;Rødkærsbro Hallen;Rødkærsbro;Viborg Kommune;F904791015.htm;F904791015.htm;Viborg Kommune;Rødkærsbro;Viborg Østkredsen
791;1306085;709090;Skals Idrætscenter;Skals;Viborg Kommune;F904791016.htm;F904791016.htm;Viborg Kommune;Skals;Viborg Østkredsen
791;1306111;709106;Tjelecenteret;Ørum;Viborg Kommune;F904791017.htm;F904791017.htm;Viborg Kommune;Ørum;Viborg Østkredsen
390;1284901;711010;Hollænderhaven;Vordingborg;Vordingborg Kommune;F503390001.htm;F503390001.htm;Vordingborg Kommune;Vordingborg;Vordingborgkredsen
390;1302882;706314;Medborgerhuset;Masnedsund;Vordingborg Kommune;F503390002.htm;F503390002.htm;Vordingborg Kommune;Masnedsund;Vordingborgkredsen
390;1284883;705084;Vintersbølle Hallen;Nyråd;Vordingborg Kommune;F503390003.htm;F503390003.htm;Vordingborg Kommune;Nyråd;Vordingborgkredsen
390;1284877;705078;Kastrup Hallen;Kastrup;Vordingborg Kommune;F503390004.htm;F503390004.htm;Vordingborg Kommune;Kastrup;Vordingborgkredsen
390;1284911;709558;Bårse Forsamlingshus;Bårse;Vordingborg Kommune;F503390005.htm;F503390005.htm;Vordingborg Kommune;Bårse;Vordingborgkredsen
390;1284827;705010;Svend Gønge Hallen;Lundby;Vordingborg Kommune;F503390006.htm;F503390006.htm;Vordingborg Kommune;Lundby;Vordingborgkredsen
390;1284881;709584;Ørslev Skole Hallen;Ørslev;Vordingborg Kommune;F503390007.htm;F503390007.htm;Vordingborg Kommune;Ørslev;Vordingborgkredsen
390;1284865;707768;Møn Hallerne;Stege;Vordingborg Kommune;F503390008.htm;F503390008.htm;Vordingborg Kommune;Stege;Vordingborgkredsen
390;1284875;712094;Borre Forsamlingshus;Østmøn;Vordingborg Kommune;F503390009.htm;F503390009.htm;Vordingborg Kommune;Østmøn;Vordingborgkredsen
390;1284897;701698;Damme Kro;Vestmøn;Vordingborg Kommune;F503390010.htm;F503390010.htm;Vordingborg Kommune;Vestmøn;Vordingborgkredsen
390;1284873;701742;Bogø Hallen;Bogø;Vordingborg Kommune;F503390011.htm;F503390011.htm;Vordingborg Kommune;Bogø;Vordingborgkredsen
390;1305081;706306;Præstø Multicenter;Præstø;Vordingborg Kommune;F503390012.htm;F503390012.htm;Vordingborg Kommune;Præstø;Vordingborgkredsen
390;1284871;701732;Allerslev Gl. Skole;Allerslev;Vordingborg Kommune;F503390013.htm;F503390013.htm;Vordingborg Kommune;Allerslev;Vordingborgkredsen
390;1284835;703480;Jungshoved Forsamlingshus;Jungshoved;Vordingborg Kommune;F503390014.htm;F503390014.htm;Vordingborg Kommune;Jungshoved;Vordingborgkredsen
390;1284829;707828;Mern Forsamlingshus;Mern;Vordingborg Kommune;F503390015.htm;F503390015.htm;Vordingborg Kommune;Mern;Vordingborgkredsen
390;1284891;705054;Viemose Forsamlingshus;Kalvehave;Vordingborg Kommune;F503390016.htm;F503390016.htm;Vordingborg Kommune;Kalvehave;Vordingborgkredsen
390;1284879;706330;Langebæk Hallen;Stensved;Vordingborg Kommune;F503390017.htm;F503390017.htm;Vordingborg Kommune;Stensved;Vordingborgkredsen
492;1462063;706902;Marstal Skole;Marstal;Ærø Kommune;F608492001.htm;F608492001.htm;Ærø Kommune;Marstal;Faaborgkredsen
492;1275821;702246;Ærø Rådhus;Ærøskøbing;Ærø Kommune;F608492002.htm;F608492002.htm;Ærø Kommune;Ærøskøbing;Faaborgkredsen
492;1275784;700952;Café Arthur;Søby;Ærø Kommune;F608492003.htm;F608492003.htm;Ærø Kommune;Søby;Faaborgkredsen
580;1295860;705386;Hovslund Børneunivers;Hovslund;Aabenraa Kommune;F702580001.htm;F702580001.htm;Aabenraa Kommune;Hovslund;Aabenraakredsen
580;1295856;703772;Hotel Kløver Es;Hellevad;Aabenraa Kommune;F702580002.htm;F702580002.htm;Aabenraa Kommune;Hellevad;Aabenraakredsen
580;1295866;706666;Rødekrohallen;Rødekro;Aabenraa Kommune;F702580003.htm;F702580003.htm;Aabenraa Kommune;Rødekro;Aabenraakredsen
580;1295874;701976;Løjt Forsamlingshus;Løjt;Aabenraa Kommune;F702580004.htm;F702580004.htm;Aabenraa Kommune;Løjt;Aabenraakredsen
580;1295884;705392;Hjordkær Forsamlingshus;Hjordkær;Aabenraa Kommune;F702580005.htm;F702580005.htm;Aabenraa Kommune;Hjordkær;Aabenraakredsen
580;1295864;706648;Ravsted Forsamlingsgård;Ravsted;Aabenraa Kommune;F702580006.htm;F702580006.htm;Aabenraa Kommune;Ravsted;Aabenraakredsen
580;1295888;708364;Bolderslev Fritidscenter;Bolderslev;Aabenraa Kommune;F702580007.htm;F702580007.htm;Aabenraa Kommune;Bolderslev;Aabenraakredsen
580;1295854;703784;Stubbæk Skole;Ensted;Aabenraa Kommune;F702580008.htm;F702580008.htm;Aabenraa Kommune;Ensted;Aabenraakredsen
580;1295878;708358;Felstedhallen;Felsted;Aabenraa Kommune;F702580009.htm;F702580009.htm;Aabenraa Kommune;Felsted;Aabenraakredsen
580;1295876;708352;Varnæs Skole;Varnæs;Aabenraa Kommune;F702580010.htm;F702580010.htm;Aabenraa Kommune;Varnæs;Aabenraakredsen
580;1352053;706654;Slogs Herreds Hus;Bylderup;Aabenraa Kommune;F702580011.htm;F702580011.htm;Aabenraa Kommune;Bylderup;Aabenraakredsen
580;1352051;711228;Borgerhuset;Tinglev;Aabenraa Kommune;F702580012.htm;F702580012.htm;Aabenraa Kommune;Tinglev;Aabenraakredsen
580;1295886;706660;Kliplev Hallen;Kliplev;Aabenraa Kommune;F702580013.htm;F702580013.htm;Aabenraa Kommune;Kliplev;Aabenraakredsen
580;1352054;709794;Grænsehallerne;Kruså;Aabenraa Kommune;F702580014.htm;F702580014.htm;Aabenraa Kommune;Kruså;Aabenraakredsen
580;1352052;709832;Valdemarshus;Padborg;Aabenraa Kommune;F702580015.htm;F702580015.htm;Aabenraa Kommune;Padborg;Aabenraakredsen
580;1295868;702016;Sønderjyllandshallen;Aabenraa Midt;Aabenraa Kommune;F702580016.htm;F702580016.htm;Aabenraa Kommune;Aabenraa Midt;Aabenraakredsen
580;1295882;703778;Kongehøjskolen;Aabenraa Syd;Aabenraa Kommune;F702580017.htm;F702580017.htm;Aabenraa Kommune;Aabenraa Syd;Aabenraakredsen
580;1295880;700772;Agoraen;Aabenraa Nord;Aabenraa Kommune;F702580018.htm;F702580018.htm;Aabenraa Kommune;Aabenraa Nord;Aabenraakredsen
851;1286273;708938;Sønderbroskolen;Sønderbroskolen;Aalborg Kommune;F1007851027.htm;F1007851027.htm;Aalborg Kommune;Sønderbroskolen;Aalborg Østkredsen
851;1286295;704506;Gigantium;Gigantium;Aalborg Kommune;F1007851029.htm;F1007851029.htm;Aalborg Kommune;Gigantium;Aalborg Østkredsen
851;1286299;707394;Vejgaardhallen;Vejgaardhallen;Aalborg Kommune;F1007851030.htm;F1007851030.htm;Aalborg Kommune;Vejgaardhallen;Aalborg Østkredsen
851;1286361;708918;Vejgaard Østre Skole;Vejgaard Østre Skole;Aalborg Kommune;F1007851031.htm;F1007851031.htm;Aalborg Kommune;Vejgaard Østre Skole;Aalborg Østkredsen
851;1286329;711750;Mellervangskolens Idrætshal;Mellervangskolens Idrætshal;Aalborg Kommune;F1007851032.htm;F1007851032.htm;Aalborg Kommune;Mellervangskolens Idrætshal;Aalborg Østkredsen
851;1286359;701338;Klaruphallen;Klaruphallen;Aalborg Kommune;F1007851033.htm;F1007851033.htm;Aalborg Kommune;Klaruphallen;Aalborg Østkredsen
851;1286289;706010;Gug Skole;Gug Skole;Aalborg Kommune;F1007851034.htm;F1007851034.htm;Aalborg Kommune;Gughallen;Aalborg Østkredsen
851;1286357;702950;Gistrup Skoles Idrætshal;Gistrup Skoles Idrætshal;Aalborg Kommune;F1007851035.htm;F1007851035.htm;Aalborg Kommune;Gistrup Skoles Idrætshal;Aalborg Østkredsen
851;1286275;704494;"Tornhøjskolen; Hallen";"Tornhøjskolen; Hallen";Aalborg Kommune;F1007851040.htm;F1007851040.htm;Aalborg Kommune;Tornhøjskolen, Hallen;Aalborg Østkredsen
851;1286291;707406;Idrætscentret Kongerslev;Idrætscentret Kongerslev;Aalborg Kommune;F1007851056.htm;F1007851056.htm;Aalborg Kommune;Idrætscentret Kongerslev;Aalborg Østkredsen
851;1286339;702918;Mou Hotel;Mou Hotel;Aalborg Kommune;F1007851058.htm;F1007851058.htm;Aalborg Kommune;Mou Hotel;Aalborg Østkredsen
851;1286293;701356;Båndby-Hallen;Båndby - Hallen;Aalborg Kommune;F1007851061.htm;F1007851061.htm;Aalborg Kommune;Båndby - Hallen;Aalborg Østkredsen
851;1286353;705992;Vesterkærets Skole;Vesterkærets Skole;Aalborg Kommune;F1008851014.htm;F1008851014.htm;Aalborg Kommune;Vesterkærets Skole;Aalborg Vestkredsen
851;1286403;704474;"Haraldslund; salen; fra P-pladsen";Haraldslund;Aalborg Kommune;F1008851015.htm;F1008851015.htm;Aalborg Kommune;Haraldslund;Aalborg Vestkredsen
851;1286271;710526;"Kærbyskolen; gymnastiksal";Kærbyskolen;Aalborg Kommune;F1008851017.htm;F1008851017.htm;Aalborg Kommune;Kærbyskolen;Aalborg Vestkredsen
851;1286363;704462;Agri Nord Idrætscenter;Hallen Ved Skalborggård;Aalborg Kommune;F1008851018.htm;F1008851018.htm;Aalborg Kommune;Hallen Ved Skalborggård;Aalborg Vestkredsen
851;1286307;701344;KFUM - Hallen;Kfum - Hallen;Aalborg Kommune;F1008851019.htm;F1008851019.htm;Aalborg Kommune;Kfum - Hallen;Aalborg Vestkredsen
851;1286277;705964;Frejlev Skoles Idrætshal;Frejlev Skoles Idrætshal;Aalborg Kommune;F1008851022.htm;F1008851022.htm;Aalborg Kommune;Frejlev Skoles Idrætshal;Aalborg Vestkredsen
851;1286311;708924;Svenstruphallen;Svenstruphallen;Aalborg Kommune;F1008851024.htm;F1008851024.htm;Aalborg Kommune;Svenstruphallen;Aalborg Vestkredsen
851;1286305;705970;Ferslev Skolehal;Ferslev Skolehal;Aalborg Kommune;F1008851038.htm;F1008851038.htm;Aalborg Kommune;Ferslev Skolehal;Aalborg Vestkredsen
851;1286285;705942;"Nibe Hallen; Hal B";Nibe Hallen;Aalborg Kommune;F1008851047.htm;F1008851047.htm;Aalborg Kommune;Nibe Hallen;Aalborg Vestkredsen
851;1286327;707350;Farstruphallen;Farstruphallen;Aalborg Kommune;F1008851052.htm;F1008851052.htm;Aalborg Kommune;Farstruphallen;Aalborg Vestkredsen
851;1286281;711766;"Gl. Lindholm Skole; Kulturhuset";"Gl. Lindholm Skole; Kulturhus";Aalborg Kommune;F1009851003.htm;F1009851003.htm;Aalborg Kommune;Gl. Lindholm Skole, Kulturhus;Aalborg Nordkredsen
851;1286405;707424;Løvvanghallen;Løvvanghallen;Aalborg Kommune;F1009851005.htm;F1009851005.htm;Aalborg Kommune;Løvvanghallen;Aalborg Nordkredsen
851;1286407;706034;Multihallen ved Vadumhallen;Multihallen Ved Vadumhallen;Aalborg Kommune;F1009851007.htm;F1009851007.htm;Aalborg Kommune;Vadumhallen;Aalborg Nordkredsen
851;1286287;701402;Sulsted Skolehal;Sulsted Skolehal;Aalborg Kommune;F1009851010.htm;F1009851010.htm;Aalborg Kommune;Sulsted Skolehal;Aalborg Nordkredsen
851;1286355;708960;"Vodskov Kultur & Idrætscenter; Sal";Vodskov Kultur & Idrætscenter;Aalborg Kommune;F1009851011.htm;F1009851011.htm;Aalborg Kommune;Vodskov Kultur & Idrætscenter;Aalborg Nordkredsen
851;1286309;711774;Aalborghallen;Aalborghallen;Aalborg Kommune;F1009851016.htm;F1009851016.htm;Aalborg Kommune;Aalborghallen;Aalborg Nordkredsen
851;1286303;710544;Vester Hassing Hallen;Vester Hassing Hallen;Aalborg Kommune;F1009851043.htm;F1009851043.htm;Aalborg Kommune;Vester Hassing Hallen;Aalborg Nordkredsen
851;1286401;710552;Hals Skole;Hals Skole;Aalborg Kommune;F1009851044.htm;F1009851044.htm;Aalborg Kommune;Hals Skole;Aalborg Nordkredsen
851;1286297;708966;Ulstedhallen;Ulstedhallen;Aalborg Kommune;F1009851046.htm;F1009851046.htm;Aalborg Kommune;Ulstedhallen;Aalborg Nordkredsen
751;1306331;702188;"Frederiksbjerg Hallerne; Hal 1";Frederiksbjerg Hallerne;Aarhus Kommune;F801751001.htm;F801751001.htm;Aarhus Kommune;Frederiksbjerg Hallerne;Aarhus Sydkredsen
751;1306357;706884;Lokalcenter Fr.Bjerg/Langenæs;Lokalcenter Fr.Bjerg/Langenæs;Aarhus Kommune;F801751002.htm;F801751002.htm;Aarhus Kommune;Lokalcenter Fr.Bjerg/Langenæs;Aarhus Sydkredsen
751;1306287;706890;Rundhøjhallen;"Rundhøjhallen; Holme";Aarhus Kommune;F801751003.htm;F801751003.htm;Aarhus Kommune;Rundhøjhallen,Holme;Aarhus Sydkredsen
751;1306379;703936;Kragelundskolen;"Kragelundskolen; Højbjerg";Aarhus Kommune;F801751004.htm;F801751004.htm;Aarhus Kommune;Kragelundskolen,Højbjerg;Aarhus Sydkredsen
751;1306307;702228;Tranbjerg Skole;Tranbjerg Skole;Aarhus Kommune;F801751006.htm;F801751006.htm;Aarhus Kommune;Tranbjerg Skole;Aarhus Sydkredsen
751;1306313;709990;Beder Skole;Beder Skole;Aarhus Kommune;F801751009.htm;F801751009.htm;Aarhus Kommune;Beder Skole;Aarhus Sydkredsen
751;1306275;711386;Malling Skole;Malling Skole;Aarhus Kommune;F801751011.htm;F801751011.htm;Aarhus Kommune;Malling Skole;Aarhus Sydkredsen
751;1306285;703942;Mårslet Skole;Mårslet Skole;Aarhus Kommune;F801751012.htm;F801751012.htm;Aarhus Kommune;Mårslet Skole;Aarhus Sydkredsen
751;1306351;709996;Solbjergskolen;Solbjergskolen;Aarhus Kommune;F801751013.htm;F801751013.htm;Aarhus Kommune;Solbjergskolen;Aarhus Sydkredsen
751;1306311;700902;Skåde Skole;Skåde Skole;Aarhus Kommune;F801751066.htm;F801751066.htm;Aarhus Kommune;Skåde Skole;Aarhus Sydkredsen
751;1306361;700922;Rosenvangskolen;"Rosenvangskolen; Viby J";Aarhus Kommune;F802751007.htm;F802751007.htm;Aarhus Kommune;Rosenvangskolen,Viby J;Aarhus Vestkredsen
751;1306369;700928;Viby Hallen;Viby Hallen;Aarhus Kommune;F802751008.htm;F802751008.htm;Aarhus Kommune;Viby Hallen;Aarhus Vestkredsen
751;1306337;705582;Ormslev Præstegård;Ormslev Præstegård;Aarhus Kommune;F802751016.htm;F802751016.htm;Aarhus Kommune;Ormslev Præstegård;Aarhus Vestkredsen
751;1306333;703954;Hasselager Hallen;Hasselager Hallen;Aarhus Kommune;F802751018.htm;F802751018.htm;Aarhus Kommune;Hasselager Hallen;Aarhus Vestkredsen
751;1306335;702240;Højvangskolen;"Højvangskolen; Stavtrup";Aarhus Kommune;F802751019.htm;F802751019.htm;Aarhus Kommune;Højvangskolen,Stavtrup;Aarhus Vestkredsen
751;1306355;706938;Brabrandhallen;"Brabrandhallen; Brabrand";Aarhus Kommune;F802751024.htm;F802751024.htm;Aarhus Kommune;Brabrand Hallen,Brabrand;Aarhus Vestkredsen
751;1306299;710046;Globus 1;Globus 1;Aarhus Kommune;F802751025.htm;F802751025.htm;Aarhus Kommune;Globus 1, Brabrand;Aarhus Vestkredsen
751;1306303;710040;Skjoldhøjskolen;Skjoldhøjskolen;Aarhus Kommune;F802751026.htm;F802751026.htm;Aarhus Kommune;Skjoldhøjskolen;Aarhus Vestkredsen
751;1306341;703948;TST Aktiv-Center;"TST Aktiv-Center; Tilst";Aarhus Kommune;F802751028.htm;F802751028.htm;Aarhus Kommune;Tilst Skole,Tilst;Aarhus Vestkredsen
751;1306353;711422;Næshøjhallen;Næshøjhallen;Aarhus Kommune;F802751030.htm;F802751030.htm;Aarhus Kommune;Næshøj Hallen, Harlev;Aarhus Vestkredsen
751;1306343;705576;Borum Forsamlingshus;Borum Forsamlingshus;Aarhus Kommune;F802751031.htm;F802751031.htm;Aarhus Kommune;Borum Forsamlingshus;Aarhus Vestkredsen
751;1306377;710034;Sabro-Korsvejskolen;"Sabro-Korsvejskolen; Sabro";Aarhus Kommune;F802751033.htm;F802751033.htm;Aarhus Kommune;Sabro-Korsvejskolen,Sabro;Aarhus Vestkredsen
751;1306339;711416;Søndervangskolen;"Søndervangskolen; Viby J";Aarhus Kommune;F802751062.htm;F802751062.htm;Aarhus Kommune;Søndervangskolen,Viby J;Aarhus Vestkredsen
751;1306279;710028;Åby Hallen;Åby Hallen;Aarhus Kommune;F802751064.htm;F802751064.htm;Aarhus Kommune;Åby Skole;Aarhus Vestkredsen
751;1306301;700890;Gammelgårdskolen;"Gammelgårdskolen; Åbyhøj";Aarhus Kommune;F803751022.htm;F803751022.htm;Aarhus Kommune;Gammelgårdskolen,Åbyhøj;Aarhus Nordkredsen
751;1306309;706860;Hasle Skole;Hasle Skole;Aarhus Kommune;F803751023.htm;F803751023.htm;Aarhus Kommune;Hasle Skole;Aarhus Nordkredsen
751;1306345;708530;Skovvangskolen;Skovvangskolen;Aarhus Kommune;F803751042.htm;F803751042.htm;Aarhus Kommune;Skovvangskolen;Aarhus Nordkredsen
751;1306359;706866;Møllevangskolen;Møllevangskolen;Aarhus Kommune;F803751043.htm;F803751043.htm;Aarhus Kommune;Møllevangskolen;Aarhus Nordkredsen
751;1306305;705526;Lisbjergskolen;Lisbjergskolen;Aarhus Kommune;F803751044.htm;F803751044.htm;Aarhus Kommune;Lisbjergskolen;Aarhus Nordkredsen
751;1306283;705532;Lystrup Hallen;Lystrup Hallen;Aarhus Kommune;F803751047.htm;F803751047.htm;Aarhus Kommune;Lystrup Skole;Aarhus Nordkredsen
751;1306269;705514;Bjørnshøjcentret;"Bjørnshøjcentret; Trige";Aarhus Kommune;F803751053.htm;F803751053.htm;Aarhus Kommune;Bjørnshøjcentret,Trige;Aarhus Nordkredsen
751;1306363;705520;Spørring Fælleshus;Spørring Fælleshus;Aarhus Kommune;F803751055.htm;F803751055.htm;Aarhus Kommune;Spørring Fælleshus;Aarhus Nordkredsen
751;1306271;711356;Håruphallen;Håruphallen;Aarhus Kommune;F803751056.htm;F803751056.htm;Aarhus Kommune;Hårup Hallen;Aarhus Nordkredsen
751;1306315;709952;Center-10;Center-10;Aarhus Kommune;F803751063.htm;F803751063.htm;Aarhus Kommune;Center -10 (Frydenlundskolen);Aarhus Nordkredsen
751;1306281;703918;Katrinebjergskolen;Katrinebjergskolen;Aarhus Kommune;F803751067.htm;F803751067.htm;Aarhus Kommune;Katrinebjergskolen;Aarhus Nordkredsen
751;1306293;708524;Vorrevangskolen;Vorrevangskolen;Aarhus Kommune;F803751068.htm;F803751068.htm;Aarhus Kommune;Vorrevangskolen;Aarhus Nordkredsen
751;1306375;708568;Rådhushallen;Rådhushallen;Aarhus Kommune;F804751021.htm;F804751021.htm;Aarhus Kommune;Rådhushallen;Aarhus Østkredsen
751;1306273;711398;Samsøgades Skole;Samsøgades Skole;Aarhus Kommune;F804751041.htm;F804751041.htm;Aarhus Kommune;Samsøgades Skole;Aarhus Østkredsen
751;1306371;709972;Bellevue-Hallen;Bellevue-Hallen;Aarhus Kommune;F804751045.htm;F804751045.htm;Aarhus Kommune;Bellevue-Hallen;Aarhus Østkredsen
751;1306291;711374;Virupskolen;"Virupskolen; Hjortshøj";Aarhus Kommune;F804751048.htm;F804751048.htm;Aarhus Kommune;Virupskolen,Hjortshøj;Aarhus Østkredsen
751;1306367;702208;Sølystskolen;"Sølystskolen; Egå";Aarhus Kommune;F804751049.htm;F804751049.htm;Aarhus Kommune;Sølystskolen,Egå;Aarhus Østkredsen
751;1306349;708574;Skæring Skole;Skæring Skole;Aarhus Kommune;F804751050.htm;F804751050.htm;Aarhus Kommune;Skæring Skole;Aarhus Østkredsen
