,objectid,afstem_navn1,afstem_navn2,kommunekod,kommunenavn,opst_kreds,postnr,time_stamp,votes,left_votes,right_votes,independent_votes,blank_votes,invalid_votes,left_share,right_share,independent_share,institutionsnummer,skole_navn,institutionstype2,institutionstype3,karakter,karakter_soc_ref,salgspris,disindk,kriminelitet,lavindk,skilsmisser,andel_indv
1151,1292502,Herslev Forsamlingshus,Herslev,607,Fredericia Kommune,Fredericiakredsen,7080,09:44 06-06-2019,515.0,196.0,318.0,1.0,8,1,0.38058252427184464,0.6174757281553398,0.001941747572815534,603005,Englystskolen,Grundskoler,Folkeskoler,7.3,7.2,10996.25,222200,7.4,23.4,14.0,8.514579059434338
1152,1292490,Erritsø-Hallen,Erritsø,607,Fredericia Kommune,Fredericiakredsen,5500,11:18 06-06-2019,3481.0,1401.0,2080.0,0.0,34,5,0.4024705544383797,0.5975294455616201,0.0,445004,Vestre Skole,Grundskoler,Folkeskoler,7.0,7.3,13502.25,222200,7.4,23.4,14.0,8.514579059434338
1153,1292498,Elbo-Hallen,Taulov,607,Fredericia Kommune,Fredericiakredsen,6000,14:11 06-06-2019,6323.0,2753.0,3570.0,0.0,42,21,0.4353945911750752,0.5646054088249249,0.0,621013,Lyshøjskolen,Grundskoler,Folkeskoler,8.4,7.8,13769.0,222200,7.4,23.4,14.0,8.514579059434338
1154,1292504,Bøgeskovhallen,Bøgeskov,607,Fredericia Kommune,Fredericiakredsen,7000,11:22 06-06-2019,1304.0,555.0,748.0,1.0,7,3,0.4256134969325153,0.5736196319018405,0.0007668711656441718,607022,Fredericia Friskole,Grundskoler,Friskoler og private grundskoler,6.6,6.6,11601.5,222200,7.4,23.4,14.0,8.514579059434338
1155,1290281,Gjøl Kro,Gjøl,849,Jammerbugt Kommune,Brønderslevkredsen,9430,10:13 06-06-2019,813.0,377.0,436.0,0.0,6,0,0.46371463714637146,0.5362853628536285,0.0,851036,Vadum Skole,Grundskoler,Folkeskoler,7.7,7.3,9771.0,213308,4.9,20.1,11.3,3.607620855298652
1156,1290240,Trekroner Landsbycenter,Trekroner,849,Jammerbugt Kommune,Brønderslevkredsen,9690,10:29 06-06-2019,733.0,307.0,426.0,0.0,1,1,0.41882673942701226,0.5811732605729877,0.0,811001,Fjerritslev Skole,Grundskoler,Folkeskoler,6.4,6.7,5310.25,213308,4.9,20.1,11.3,3.607620855298652
1157,1290285,Ørebroskolen,Ørebro,849,Jammerbugt Kommune,Brønderslevkredsen,9690,09:41 06-06-2019,633.0,288.0,345.0,0.0,3,1,0.4549763033175355,0.5450236966824644,0.0,811001,Fjerritslev Skole,Grundskoler,Folkeskoler,6.4,6.7,5310.25,213308,4.9,20.1,11.3,3.607620855298652
1158,1290301,Thorup Forsamlingshus,Thorup,849,Jammerbugt Kommune,Brønderslevkredsen,9690,10:04 06-06-2019,770.0,344.0,426.0,0.0,7,1,0.44675324675324674,0.5532467532467532,0.0,811001,Fjerritslev Skole,Grundskoler,Folkeskoler,6.4,6.7,5310.25,213308,4.9,20.1,11.3,3.607620855298652
1159,1290307,Idrætscenter Jammerbugt,Fjerritslev,849,Jammerbugt Kommune,Brønderslevkredsen,9690,11:38 06-06-2019,2621.0,1282.0,1339.0,0.0,21,5,0.48912628767645927,0.5108737123235405,0.0,811001,Fjerritslev Skole,Grundskoler,Folkeskoler,6.4,6.7,5310.25,213308,4.9,20.1,11.3,3.607620855298652
1160,1290242,Birkelse Hallen,Vedsted,849,Jammerbugt Kommune,Brønderslevkredsen,9440,10:08 06-06-2019,818.0,396.0,422.0,0.0,7,1,0.4841075794621027,0.5158924205378973,0.0,849005,Aabybro Skole,Grundskoler,Folkeskoler,7.5,7.1,9712.75,213308,4.9,20.1,11.3,3.607620855298652
1161,1290246,DGI-Huset,Aabybro,849,Jammerbugt Kommune,Brønderslevkredsen,9440,11:22 06-06-2019,4036.0,1790.0,2246.0,0.0,15,4,0.4435084241823587,0.5564915758176412,0.0,849005,Aabybro Skole,Grundskoler,Folkeskoler,7.5,7.1,9712.75,213308,4.9,20.1,11.3,3.607620855298652
1162,1290256,Kaas Forsamlings- og Kulturhus,Kaas,849,Jammerbugt Kommune,Brønderslevkredsen,9440,11:19 06-06-2019,1663.0,897.0,766.0,0.0,10,5,0.539386650631389,0.4606133493686109,0.0,849005,Aabybro Skole,Grundskoler,Folkeskoler,7.5,7.1,9712.75,213308,4.9,20.1,11.3,3.607620855298652
1163,1290244,Biersted Hallen,Biersted,849,Jammerbugt Kommune,Brønderslevkredsen,9440,10:44 06-06-2019,1262.0,649.0,613.0,0.0,15,2,0.5142630744849446,0.4857369255150555,0.0,849001,Biersted Skole,Grundskoler,Folkeskoler,6.6,6.7,9712.75,213308,4.9,20.1,11.3,3.607620855298652
1164,1290287,Nørhalne Hallen,Nørhalne,849,Jammerbugt Kommune,Brønderslevkredsen,9440,10:39 06-06-2019,1069.0,536.0,533.0,0.0,8,0,0.5014031805425632,0.49859681945743684,0.0,849001,Biersted Skole,Grundskoler,Folkeskoler,6.6,6.7,9712.75,213308,4.9,20.1,11.3,3.607620855298652
1165,1290252,Halvrimmen Forsamlingshus,Halvrimmen,849,Jammerbugt Kommune,Brønderslevkredsen,9460,10:37 06-06-2019,864.0,383.0,481.0,0.0,8,4,0.44328703703703703,0.5567129629629629,0.0,803001,Brovst Skole,Grundskoler,Folkeskoler,6.0,6.3,5044.0,213308,4.9,20.1,11.3,3.607620855298652
1166,1290254,Tranum Forsamlinghus,Tranum,849,Jammerbugt Kommune,Brønderslevkredsen,9460,09:56 06-06-2019,719.0,342.0,377.0,0.0,6,1,0.4756606397774687,0.5243393602225312,0.0,803001,Brovst Skole,Grundskoler,Folkeskoler,6.0,6.3,5044.0,213308,4.9,20.1,11.3,3.607620855298652
1167,1290261,Sport og Kulturcenter,Brovst,849,Jammerbugt Kommune,Brønderslevkredsen,9460,10:32 06-06-2019,1769.0,822.0,947.0,0.0,12,6,0.46466930469191625,0.5353306953080836,0.0,803001,Brovst Skole,Grundskoler,Folkeskoler,6.0,6.3,5044.0,213308,4.9,20.1,11.3,3.607620855298652
1168,1290309,Arentsminde Cafeteria,Arentsminde,849,Jammerbugt Kommune,Brønderslevkredsen,9460,11:11 06-06-2019,387.0,172.0,215.0,0.0,4,5,0.4444444444444444,0.5555555555555556,0.0,803001,Brovst Skole,Grundskoler,Folkeskoler,6.0,6.3,5044.0,213308,4.9,20.1,11.3,3.607620855298652
1169,1290258,Lunden,V. Hjermitslev,849,Jammerbugt Kommune,Brønderslevkredsen,9493,09:53 06-06-2019,353.0,160.0,193.0,0.0,0,3,0.45325779036827196,0.546742209631728,0.0,835006,Saltum Skole,Grundskoler,Folkeskoler,5.7,6.1,5428.0,213308,4.9,20.1,11.3,3.607620855298652
1170,1290289,Jetsmark Skolecenter afd.Pandrup,Pandrup,849,Jammerbugt Kommune,Brønderslevkredsen,9493,10:54 06-06-2019,2051.0,1009.0,1042.0,0.0,13,4,0.49195514383227695,0.5080448561677231,0.0,835006,Saltum Skole,Grundskoler,Folkeskoler,5.7,6.1,5428.0,213308,4.9,20.1,11.3,3.607620855298652
1171,1290291,Saltum Skole,Saltum,849,Jammerbugt Kommune,Brønderslevkredsen,9493,10:59 06-06-2019,804.0,336.0,468.0,0.0,10,7,0.417910447761194,0.582089552238806,0.0,835006,Saltum Skole,Grundskoler,Folkeskoler,5.7,6.1,5428.0,213308,4.9,20.1,11.3,3.607620855298652
1172,1290303,Hune Forsamlingshus,Hune,849,Jammerbugt Kommune,Brønderslevkredsen,9493,10:04 06-06-2019,1226.0,493.0,733.0,0.0,4,0,0.40212071778140296,0.5978792822185971,0.0,835006,Saltum Skole,Grundskoler,Folkeskoler,5.7,6.1,5428.0,213308,4.9,20.1,11.3,3.607620855298652
1173,1290297,Skovsgård Hotel,Skovsgård,849,Jammerbugt Kommune,Brønderslevkredsen,9460,11:09 06-06-2019,979.0,462.0,517.0,0.0,8,1,0.47191011235955055,0.5280898876404494,0.0,803004,Skovsgård Tranum skole,Grundskoler,Folkeskoler,7.0,6.4,5044.0,213308,4.9,20.1,11.3,3.607620855298652
1174,1290305,Ingstrup Forsamlingshus,Ingstrup,849,Jammerbugt Kommune,Brønderslevkredsen,9480,10:53 06-06-2019,417.0,168.0,249.0,0.0,5,2,0.4028776978417266,0.5971223021582733,0.0,280212,Ingstrup Trivselsskole,Grundskoler,Friskoler og private grundskoler,7.0,7.0,8537.5,213308,4.9,20.1,11.3,3.607620855298652
1175,1351300,Barrit Sognegård,Barrit,766,Hedensted Kommune,Hedenstedkredsen,8783,10:33 06-06-2019,1067.0,434.0,633.0,0.0,17,1,0.40674789128397376,0.5932521087160263,0.0,766001,Skolen i Midten,Grundskoler,Folkeskoler,6.1,6.6,8171.5,233866,3.7,11.2,12.6,3.8530715371603534
1176,1351310,Hornsyld Idrætscenter,Hornsyld,766,Hedensted Kommune,Hedenstedkredsen,8783,09:34 06-06-2019,1189.0,464.0,724.0,1.0,13,4,0.3902439024390244,0.6089150546677881,0.0008410428931875525,766001,Skolen i Midten,Grundskoler,Folkeskoler,6.1,6.6,8171.5,233866,3.7,11.2,12.6,3.8530715371603534
1177,1351322,Stouby Multihus,Stouby,766,Hedensted Kommune,Hedenstedkredsen,8783,13:41 07-06-2019,1145.0,436.0,707.0,2.0,10,1,0.3807860262008734,0.617467248908297,0.0017467248908296944,766001,Skolen i Midten,Grundskoler,Folkeskoler,6.1,6.6,8171.5,233866,3.7,11.2,12.6,3.8530715371603534
1178,1351330,Bjerre Borgerhus,Bjerre,766,Hedensted Kommune,Hedenstedkredsen,8783,11:24 06-06-2019,916.0,378.0,537.0,1.0,7,3,0.4126637554585153,0.5862445414847162,0.001091703056768559,766001,Skolen i Midten,Grundskoler,Folkeskoler,6.1,6.6,8171.5,233866,3.7,11.2,12.6,3.8530715371603534
1179,1351302,Uldum Forsamlingshus,Uldum,766,Hedensted Kommune,Hedenstedkredsen,7171,13:29 06-06-2019,973.0,340.0,632.0,1.0,9,2,0.3494347379239466,0.6495375128468653,0.0010277492291880781,613008,Bøgballe Friskole,Grundskoler,Friskoler og private grundskoler,7.6,7.4,7757.0,233866,3.7,11.2,12.6,3.8530715371603534
1180,1351340,Øster Snede Skole - Klubhuset,Ø. Snede Sogn,766,Hedensted Kommune,Hedenstedkredsen,7171,13:02 06-06-2019,1314.0,365.0,948.0,1.0,8,2,0.2777777777777778,0.7214611872146118,0.00076103500761035,613008,Bøgballe Friskole,Grundskoler,Friskoler og private grundskoler,7.6,7.4,7757.0,233866,3.7,11.2,12.6,3.8530715371603534
1181,1351304,Løsning Skole - Boldhallen,Løsning Sogn,766,Hedensted Kommune,Hedenstedkredsen,8723,11:11 06-06-2019,2551.0,1048.0,1501.0,2.0,38,1,0.41081928655429245,0.5883967071736574,0.0007840062720501764,613005,Løsning Skole,Grundskoler,Folkeskoler,6.4,6.3,9084.25,233866,3.7,11.2,12.6,3.8530715371603534
1182,1351312,Ølsted Skole - Boldhallen,Ølsted Og Eriknauer-Området,766,Hedensted Kommune,Hedenstedkredsen,8723,11:49 06-06-2019,871.0,345.0,526.0,0.0,6,2,0.3960964408725603,0.6039035591274398,0.0,613005,Løsning Skole,Grundskoler,Folkeskoler,6.4,6.3,9084.25,233866,3.7,11.2,12.6,3.8530715371603534
1183,1351326,Korning Skole - Gymnastiksalen,Korning Sogn,766,Hedensted Kommune,Hedenstedkredsen,8723,12:36 06-06-2019,389.0,97.0,292.0,0.0,6,1,0.2493573264781491,0.7506426735218509,0.0,613005,Løsning Skole,Grundskoler,Folkeskoler,6.4,6.3,9084.25,233866,3.7,11.2,12.6,3.8530715371603534
1184,1351306,Lindved Skole - Fællesrummet,Lindved,766,Hedensted Kommune,Hedenstedkredsen,7100,13:05 06-06-2019,1206.0,428.0,777.0,1.0,9,4,0.3548922056384743,0.6442786069651741,0.0008291873963515755,627001,Lindved Skole,Grundskoler,Folkeskoler,7.6,7.5,13029.5,233866,3.7,11.2,12.6,3.8530715371603534
1185,1351308,Rårup Hallen,Rårup,766,Hedensted Kommune,Hedenstedkredsen,7130,11:30 06-06-2019,923.0,355.0,567.0,1.0,13,3,0.38461538461538464,0.6143011917659805,0.0010834236186348862,619017,As Friskole,Grundskoler,Friskoler og private grundskoler,7.0,7.1,9102.25,233866,3.7,11.2,12.6,3.8530715371603534
1186,1351336,Glud Skole - Musiklokalet,Glud,766,Hedensted Kommune,Hedenstedkredsen,7130,10:31 06-06-2019,1500.0,568.0,932.0,0.0,14,7,0.37866666666666665,0.6213333333333333,0.0,619017,As Friskole,Grundskoler,Friskoler og private grundskoler,7.0,7.1,9102.25,233866,3.7,11.2,12.6,3.8530715371603534
1187,1351344,Hjarnø Forsamlingshus,Hjarnø,766,Hedensted Kommune,Hedenstedkredsen,7130,10:26 06-06-2019,78.0,43.0,35.0,0.0,1,0,0.5512820512820513,0.44871794871794873,0.0,619017,As Friskole,Grundskoler,Friskoler og private grundskoler,7.0,7.1,9102.25,233866,3.7,11.2,12.6,3.8530715371603534
1188,1351399,As Forsamlingshus,As,766,Hedensted Kommune,Hedenstedkredsen,7130,12:31 06-06-2019,528.0,185.0,343.0,0.0,3,1,0.3503787878787879,0.6496212121212122,0.0,619017,As Friskole,Grundskoler,Friskoler og private grundskoler,7.0,7.1,9102.25,233866,3.7,11.2,12.6,3.8530715371603534
1189,1351314,Ølholm Skole - Gymnastiksalen,Ølholm,766,Hedensted Kommune,Hedenstedkredsen,7160,12:36 06-06-2019,620.0,229.0,389.0,2.0,9,1,0.36935483870967745,0.6274193548387097,0.0032258064516129032,627004,Tørring Skole,Grundskoler,Folkeskoler,6.1,6.3,7625.75,233866,3.7,11.2,12.6,3.8530715371603534
1190,1351328,Tørring Skole - Gymnastiksalen,Tørring,766,Hedensted Kommune,Hedenstedkredsen,7160,10:44 06-06-2019,1872.0,671.0,1200.0,1.0,27,4,0.35844017094017094,0.6410256410256411,0.0005341880341880342,627004,Tørring Skole,Grundskoler,Folkeskoler,6.1,6.3,7625.75,233866,3.7,11.2,12.6,3.8530715371603534
1191,1351332,Hjortsvang Forsamlingshus,Hjortsvang,766,Hedensted Kommune,Hedenstedkredsen,7160,13:00 06-06-2019,294.0,105.0,189.0,0.0,3,0,0.35714285714285715,0.6428571428571429,0.0,627004,Tørring Skole,Grundskoler,Folkeskoler,6.1,6.3,7625.75,233866,3.7,11.2,12.6,3.8530715371603534
1192,1351316,Juelsminde Hallerne,Juelsminde/Klakring,766,Hedensted Kommune,Hedenstedkredsen,7130,13:41 07-06-2019,2877.0,1023.0,1853.0,1.0,28,20,0.3555787278415016,0.6440736878693083,0.0003475842891901286,619007,Juelsminde Skole,Grundskoler,Folkeskoler,6.8,6.9,9102.25,233866,3.7,11.2,12.6,3.8530715371603534
1193,1351318,Daugård Skole - Aulaen,Daugård Og Ørum Sogne,766,Hedensted Kommune,Hedenstedkredsen,8721,11:44 06-06-2019,1044.0,364.0,680.0,0.0,11,6,0.3486590038314176,0.6513409961685823,0.0,613009,Vejlefjordskolens Grundskole,Grundskoler,Friskoler og private grundskoler,6.9,6.9,10293.0,233866,3.7,11.2,12.6,3.8530715371603534
1194,1351320,Aale Forsamlingshus,Aale,766,Hedensted Kommune,Hedenstedkredsen,8763,11:54 06-06-2019,498.0,186.0,310.0,2.0,6,1,0.37349397590361444,0.6224899598393574,0.004016064257028112,627003,Rask Mølle Skole,Grundskoler,Folkeskoler,6.7,6.7,8974.0,233866,3.7,11.2,12.6,3.8530715371603534
1195,1351324,Rask Mølle Kro,Rask Mølle,766,Hedensted Kommune,Hedenstedkredsen,8763,11:55 06-06-2019,921.0,378.0,543.0,0.0,7,1,0.41042345276872966,0.5895765472312704,0.0,627003,Rask Mølle Skole,Grundskoler,Folkeskoler,6.7,6.7,8974.0,233866,3.7,11.2,12.6,3.8530715371603534
1196,1351338,Hornborg Forsamlingshus,Hornborg,766,Hedensted Kommune,Hedenstedkredsen,8763,12:59 06-06-2019,504.0,172.0,332.0,0.0,5,0,0.3412698412698413,0.6587301587301587,0.0,627003,Rask Mølle Skole,Grundskoler,Folkeskoler,6.7,6.7,8974.0,233866,3.7,11.2,12.6,3.8530715371603534
1197,1351479,Hvirring Forsamlingshus,Hvirring,766,Hedensted Kommune,Hedenstedkredsen,8763,13:24 06-06-2019,314.0,104.0,210.0,0.0,5,1,0.33121019108280253,0.6687898089171974,0.0,627003,Rask Mølle Skole,Grundskoler,Folkeskoler,6.7,6.7,8974.0,233866,3.7,11.2,12.6,3.8530715371603534
1198,1351334,Hedensted Skole - Byhallen sal 2,"Hedensted, St.Dalby Og Urlev",766,Hedensted Kommune,Hedenstedkredsen,8722,14:00 06-06-2019,5405.0,1940.0,3461.0,4.0,27,11,0.35892691951896394,0.6403330249768733,0.0007400555041628122,613012,Stjernevejskolen,Grundskoler,Folkeskoler,7.6,7.3,12036.75,233866,3.7,11.2,12.6,3.8530715371603534
1199,1306162,Gislinge Skole,Gislinge,316,Holbæk Kommune,Holbækkredsen,4534,13:13 06-06-2019,2167.0,919.0,1245.0,3.0,18,5,0.4240886017535764,0.5745269958467928,0.0013844023996308261,305015,Vallekilde-Hørve Friskole,Grundskoler,Friskoler og private grundskoler,7.4,7.2,8011.0,229668,5.5,20.1,17.3,6.9810957128090125
1200,1306194,Svinninge Sportscenter,Svinninge,316,Holbæk Kommune,Holbækkredsen,4534,10:58 06-06-2019,2172.0,1027.0,1144.0,1.0,25,7,0.47283609576427266,0.5267034990791898,0.0004604051565377533,305015,Vallekilde-Hørve Friskole,Grundskoler,Friskoler og private grundskoler,7.4,7.2,8011.0,229668,5.5,20.1,17.3,6.9810957128090125
1201,1306190,Mørkøv Hallen,Mørkøv,316,Holbæk Kommune,Holbækkredsen,4291,13:27 06-06-2019,2596.0,1196.0,1383.0,17.0,22,8,0.46070878274268107,0.5327426810477658,0.0065485362095531584,303003,Ruds Vedby Skole,Grundskoler,Folkeskoler,6.9,6.5,7740.0,229668,5.5,20.1,17.3,6.9810957128090125
1202,1306144,Undløse Hallen,Undløse,316,Holbæk Kommune,Holbækkredsen,4295,10:35 06-06-2019,2062.0,928.0,1129.0,5.0,10,2,0.45004849660523766,0.5475266731328807,0.0024248302618816685,337004,Stenlille Skole,Grundskoler,Folkeskoler,6.0,6.1,8074.666666666668,229668,5.5,20.1,17.3,6.9810957128090125
1203,1306188,Merløse Fritidscenter,St. Merløse,316,Holbæk Kommune,Holbækkredsen,4330,11:02 06-06-2019,2221.0,1073.0,1147.0,1.0,19,5,0.4831157136425034,0.5164340387212967,0.00045024763619990995,257001,Hvalsø Skole,Grundskoler,Folkeskoler,7.1,7.4,15148.75,229668,5.5,20.1,17.3,6.9810957128090125
1204,1306148,Absalonskolen,Holbæk Vest,316,Holbæk Kommune,Holbækkredsen,4300,13:23 06-06-2019,5845.0,3330.0,2509.0,6.0,45,30,0.5697177074422584,0.4292557741659538,0.001026518391787853,315012,Stenhus Kostskole,Grundskoler,Friskoler og private grundskoler,7.8,7.7,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1205,1306152,Jernløse Hallen,Regstrup,316,Holbæk Kommune,Holbækkredsen,4300,12:15 06-06-2019,2615.0,1217.0,1395.0,3.0,16,5,0.4653919694072658,0.5334608030592735,0.001147227533460803,315012,Stenhus Kostskole,Grundskoler,Friskoler og private grundskoler,7.8,7.7,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1206,1306196,Tuse Hallen,Tuse,316,Holbæk Kommune,Holbækkredsen,4300,10:50 06-06-2019,2923.0,1460.0,1461.0,2.0,18,9,0.49948682860075266,0.49982894286691754,0.0006842285323297981,315012,Stenhus Kostskole,Grundskoler,Friskoler og private grundskoler,7.8,7.7,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1207,1306150,Jyderup Hallen,Jyderup,316,Holbæk Kommune,Holbækkredsen,4450,12:01 06-06-2019,3120.0,1614.0,1501.0,5.0,25,10,0.5173076923076924,0.4810897435897436,0.0016025641025641025,301010,Bregninge-Bjergsted Friskole,Grundskoler,Friskoler og private grundskoler,5.8,5.9,8458.25,229668,5.5,20.1,17.3,6.9810957128090125
1208,1306154,Tølløse Hallen,Tølløse,316,Holbæk Kommune,Holbækkredsen,4340,13:34 06-06-2019,3209.0,1668.0,1539.0,2.0,22,8,0.5197880959800562,0.4795886569024619,0.0006232471174820817,345007,Sejergaardsskolen,Grundskoler,Friskoler og private grundskoler,8.0,7.8,11634.5,229668,5.5,20.1,17.3,6.9810957128090125
1209,1306160,Tuse Næs Hallerne,Udby,316,Holbæk Kommune,Holbækkredsen,4300,13:47 06-06-2019,1574.0,714.0,860.0,0.0,8,2,0.4536213468869123,0.5463786531130876,0.0,315011,Holbæk Private Realskole,Grundskoler,Friskoler og private grundskoler,7.8,7.8,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1210,1306212,Elværket,Holbæk Midt,316,Holbæk Kommune,Holbækkredsen,4300,11:07 06-06-2019,3810.0,2161.0,1649.0,0.0,38,32,0.5671916010498688,0.43280839895013123,0.0,315011,Holbæk Private Realskole,Grundskoler,Friskoler og private grundskoler,7.8,7.8,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1211,1306186,Orø Forsamlingshus,Orø,316,,Holbækkredsen,4300,11:40 06-06-2019,642.0,377.0,265.0,0.0,6,1,0.5872274143302181,0.4127725856697819,0.0,315013,Andreasskolen,Grundskoler,Friskoler og private grundskoler,8.8,8.3,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1212,1306192,Bjergmarkshallen,Holbæk Øst,316,Holbæk Kommune,Holbækkredsen,4300,12:03 06-06-2019,6301.0,3400.0,2900.0,1.0,45,14,0.5395968893826377,0.4602444056498968,0.00015870496746548166,315013,Andreasskolen,Grundskoler,Friskoler og private grundskoler,8.8,8.3,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1213,1306210,Vipperød Hallen,Vipperød,316,Holbæk Kommune,Holbækkredsen,4300,12:20 06-06-2019,2707.0,1327.0,1377.0,3.0,33,2,0.4902105652013299,0.5086811968969339,0.0011082379017362395,315013,Andreasskolen,Grundskoler,Friskoler og private grundskoler,8.8,8.3,15998.5,229668,5.5,20.1,17.3,6.9810957128090125
1214,1293977,Multisalen v/Sofiehøj Friskole,Sæby-Gershøj,350,Lejre Kommune,Køgekredsen,4070,10:54 06-06-2019,1137.0,516.0,621.0,0.0,14,2,0.45382585751978893,0.5461741424802111,0.0,280379,Sofiehøj Friskole,Grundskoler,Friskoler og private grundskoler,6.8,7.2,13475.25,258246,4.1,13.0,12.2,4.180093089867526
1215,1294011,Kirke Såby Forsamlingshus,Kr.Såby,350,Lejre Kommune,Køgekredsen,4060,10:43 06-06-2019,1918.0,859.0,1059.0,0.0,13,7,0.44786235662148066,0.5521376433785192,0.0,257002,Kirke Saaby Skole,Grundskoler,Folkeskoler,8.1,7.7,11868.5,258246,4.1,13.0,12.2,4.180093089867526
1216,1293983,Gymnastiksalen v/ Firkløverskolen,Sonnerup,350,Lejre Kommune,Køgekredsen,4060,10:47 06-06-2019,965.0,436.0,529.0,0.0,11,2,0.45181347150259066,0.5481865284974093,0.0,257002,Kirke Saaby Skole,Grundskoler,Folkeskoler,8.1,7.7,11868.5,258246,4.1,13.0,12.2,4.180093089867526
1217,1294013,Multisalen Bramsnæsvighallen,Rye,350,Lejre Kommune,Køgekredsen,4070,11:02 06-06-2019,1723.0,778.0,945.0,0.0,17,3,0.4515380150899594,0.5484619849100406,0.0,251001,Bramsnæsvigskolen,Grundskoler,Folkeskoler,6.1,6.6,13475.25,258246,4.1,13.0,12.2,4.180093089867526
1218,1294015,Øm Børne- og Kulturhus,Glim,350,Lejre Kommune,Køgekredsen,4320,09:58 06-06-2019,825.0,392.0,433.0,0.0,4,2,0.47515151515151516,0.5248484848484849,0.0,261001,Allerslev Skole,Grundskoler,Folkeskoler,8.4,8.1,17894.0,258246,4.1,13.0,12.2,4.180093089867526
1219,1294007,Kulturhuset Domus Felix,Lejre,350,Lejre Kommune,Køgekredsen,4320,10:15 06-06-2019,1838.0,1007.0,830.0,1.0,11,4,0.5478781284004353,0.4515778019586507,0.000544069640914037,261001,Allerslev Skole,Grundskoler,Folkeskoler,8.4,8.1,17894.0,258246,4.1,13.0,12.2,4.180093089867526
1220,1294025,Karleby Forsamlingshus,Hyllinge-Lyndby,350,Lejre Kommune,Køgekredsen,4070,11:59 06-06-2019,2695.0,1219.0,1476.0,0.0,26,5,0.45231910946196663,0.5476808905380334,0.0,251002,Kirke Hyllinge Skole,Grundskoler,Folkeskoler,6.4,6.8,13475.25,258246,4.1,13.0,12.2,4.180093089867526
1221,1294009,"Musiklokalet, Osted Skole",Osted,350,Lejre Kommune,Køgekredsen,4320,11:01 06-06-2019,2035.0,966.0,1069.0,0.0,12,6,0.47469287469287463,0.5253071253071252,0.0,261002,Osted Skole,Grundskoler,Folkeskoler,7.2,6.8,17894.0,258246,4.1,13.0,12.2,4.180093089867526
1222,1293979,Hvalsø Hallerne,Hvalsø,350,Lejre Kommune,Køgekredsen,4330,10:20 06-06-2019,3092.0,1850.0,1242.0,0.0,16,13,0.5983182406209573,0.4016817593790427,0.0,257001,Hvalsø Skole,Grundskoler,Folkeskoler,7.1,7.4,15148.75,258246,4.1,13.0,12.2,4.180093089867526
1223,1294003,Fælleshuset Nødager,Gevninge,350,Lejre Kommune,Køgekredsen,4000,10:49 06-06-2019,1932.0,937.0,995.0,0.0,14,7,0.4849896480331263,0.5150103519668737,0.0,261004,Trællerupskolen,Grundskoler,Folkeskoler,6.4,6.9,23612.25,258246,4.1,13.0,12.2,4.180093089867526
1224,1277022,Sorø Borgerskole - Bygning H,Sorø,340,Sorø Kommune,Ringstedkredsen,4180,14:45 06-06-2019,3498.0,1952.0,1546.0,0.0,21,11,0.5580331618067467,0.4419668381932533,0.0,335006,Sorø Privatskole,Grundskoler,Friskoler og private grundskoler,8.7,8.1,14125.75,229600,6.3,18.6,15.7,4.2747784720012065
1225,1275756,Frederiksberg Skole (Hal 1),Frederiksberg,340,Sorø Kommune,Ringstedkredsen,4180,14:22 06-06-2019,3207.0,1856.0,1350.0,1.0,17,7,0.5787340193327097,0.42095416276894293,0.0003118178983473651,335002,Frederiksberg Skole,Grundskoler,Folkeskoler,7.9,7.9,14125.75,229600,6.3,18.6,15.7,4.2747784720012065
1226,1275653,Ruds Vedby Sognegård,Ruds Vedby,340,Sorø Kommune,Ringstedkredsen,4291,11:07 06-06-2019,1206.0,538.0,668.0,0.0,11,5,0.4461028192371476,0.5538971807628524,0.0,303003,Ruds Vedby Skole,Grundskoler,Folkeskoler,6.9,6.5,7740.0,229600,6.3,18.6,15.7,4.2747784720012065
1227,1277691,Holberghallen (Multisalen),Dianalund,340,Sorø Kommune,Ringstedkredsen,4293,15:09 06-06-2019,3521.0,1585.0,1935.0,1.0,25,16,0.45015620562340236,0.5495597841522294,0.0002840102243680772,303001,Holbergskolen,Grundskoler,Folkeskoler,6.5,6.5,8942.0,229600,6.3,18.6,15.7,4.2747784720012065
1228,1275699,Stenlille-Hallen (Hal 2),Stenlille,340,Sorø Kommune,Ringstedkredsen,4295,14:52 06-06-2019,3468.0,1519.0,1944.0,5.0,27,12,0.4380046136101499,0.5605536332179931,0.0014417531718569781,337004,Stenlille Skole,Grundskoler,Folkeskoler,6.0,6.1,8074.666666666668,229600,6.3,18.6,15.7,4.2747784720012065
1229,1277800,Alsted-Fjenneslev Hallen,Alsted Fjenneslev,340,Sorø Kommune,Ringstedkredsen,4180,09:50 06-06-2019,1180.0,509.0,671.0,0.0,9,4,0.43135593220338986,0.5686440677966101,0.0,335005,Sorø Borgerskole,Grundskoler,Folkeskoler,6.6,6.7,14125.75,229600,6.3,18.6,15.7,4.2747784720012065
