,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,student_count,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser
986,741301,4.6,5.6,741,55.95383457,10.55716285,8305,52.0,Nord-Samsø Efterskole,Efterskoler,Efterskoler,"(55.95383457, 10.55716285)",Samsø,Samsø Kommune,2015,5295.0,201209.0,0.7000000000000001,1.9,15.1,16.9
987,745002,7.5,7.1,746,56.0364836297848,9.923239493589962,8660,802.0,Morten Børup Skolen,Grundskoler,Folkeskoler,"(56.0364836297848, 9.923239493589962)",Skanderborg,Skanderborg Kommune,2015,15126.0,241806.0,0.3499999999999999,1.9,8.3,11.5
988,745003,7.5,7.5,746,56.0578140255776,9.98323767394641,8660,702.0,Stilling Skole,Grundskoler,Folkeskoler,"(56.0578140255776, 9.98323767394641)",Skanderborg,Skanderborg Kommune,2015,15126.0,241806.0,0.3499999999999999,1.9,8.3,11.5
989,745004,7.2,6.9,746,56.032460014031,10.0352455657664,8660,443.0,Virring Skole,Grundskoler,Folkeskoler,"(56.032460014031, 10.0352455657664)",Skanderborg,Skanderborg Kommune,2015,15126.0,241806.0,0.3499999999999999,1.9,8.3,11.5
990,745005,8.1,7.7,746,56.045375930231295,9.94519956076411,8660,836.0,Niels Ebbesen Skolen,Grundskoler,Folkeskoler,"(56.045375930231295, 9.94519956076411)",Skanderborg,Skanderborg Kommune,2015,15126.0,241806.0,0.3499999999999999,1.9,8.3,11.5
991,745006,8.9,8.1,746,56.037857323472394,9.92968731092169,8660,443.0,Skanderborg Realskole,Grundskoler,Friskoler og private grundskoler,"(56.037857323472394, 9.92968731092169)",Skanderborg,Skanderborg Kommune,2015,15126.0,241806.0,0.3499999999999999,1.9,8.3,11.5
992,745300,8.5,8.4,746,55.9832398480308,9.91854857494033,8660,171.0,Brøruphus Efterskole,Efterskoler,Efterskoler,"(55.9832398480308, 9.91854857494033)",Skanderborg,Skanderborg Kommune,2015,15126.0,241806.0,0.3499999999999999,1.9,8.3,11.5
993,747001,5.7,6.1,707,56.4279268853575,10.3834734471174,8963,776.0,Auning Skole,Grundskoler,Folkeskoler,"(56.4279268853575, 10.3834734471174)",Auning,Norddjurs Kommune,2015,7067.0,195317.0,0.7333333333333333,5.0,19.7,16.1
994,749001,6.9,6.6,740,56.0223532059573,9.51450584501645,8654,309.0,Bryrup Skole,Grundskoler,Folkeskoler,"(56.0223532059573, 9.51450584501645)",Bryrup,Silkeborg Kommune,2015,6886.0,223506.0,0.7916666666666666,2.8,13.7,14.6
995,749003,7.5,7.0,740,56.08116582904961,9.54343963765712,8653,500.0,Frisholm Skole,Grundskoler,Folkeskoler,"(56.08116582904961, 9.54343963765712)",Them,Silkeborg Kommune,2015,10300.0,223506.0,0.7916666666666666,2.8,13.7,14.6
996,751002,6.3,6.9,751,56.25334742076061,10.148963460145,8380,468.0,Bakkegårdsskolen,Grundskoler,Folkeskoler,"(56.253347420760605, 10.148963460145)",Trige,Aarhus Kommune,2015,15547.0,220011.0,0.9416666666666669,4.4,22.2,14.9
997,751004,8.2,8.1,751,56.0615742842365,10.211609418344,8330,550.0,Beder Skole,Grundskoler,Folkeskoler,"(56.0615742842365, 10.211609418344)",Beder,Aarhus Kommune,2015,18262.0,220011.0,0.9416666666666669,4.4,22.2,14.9
998,751007,7.7,7.6,751,56.2415255012074,10.2289475507554,8520,807.0,Elsted Skole,Grundskoler,Folkeskoler,"(56.2415255012074, 10.2289475507554)",Lystrup,Aarhus Kommune,2015,17750.0,220011.0,0.9416666666666669,4.4,22.2,14.9
999,751066,7.6,7.5,751,56.2363912708039,10.2302658426556,8520,650.0,Lystrup Skole,Grundskoler,Folkeskoler,"(56.2363912708039, 10.2302658426556)",Lystrup,Aarhus Kommune,2015,17750.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1000,751008,8.0,7.7,751,56.152940826861105,10.1096073496417,8220,855.0,Engdalskolen,Grundskoler,Folkeskoler,"(56.152940826861105, 10.1096073496417)",Brabrand,Aarhus Kommune,2015,18927.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1001,751010,5.1,5.1,751,56.1667718873088,10.1376111978451,8220,280.0,Tovshøjskolen,Grundskoler,Folkeskoler,"(56.1667718873088, 10.1376111978451)",Brabrand,Aarhus Kommune,2015,18927.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1002,751014,6.6,5.9,751,56.1503750743275,10.1367860668984,8220,305.0,Sødalskolen,Grundskoler,Folkeskoler,"(56.1503750743275, 10.1367860668984)",Brabrand,Aarhus Kommune,2015,18927.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1003,751092,4.5,4.9,751,56.1654016119192,10.1330482160816,8220,178.0,Lykke Skolen,Grundskoler,Friskoler og private grundskoler,"(56.1654016119192, 10.1330482160816)",Brabrand,Aarhus Kommune,2015,18927.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1004,751095,7.2,7.4,751,56.1717483044072,10.120418145552,8220,264.0,Egebakkeskolen,Grundskoler,Friskoler og private grundskoler,"(56.1717483044072, 10.120418145552)",Brabrand,Aarhus Kommune,2015,18927.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1005,751013,8.3,7.9,751,56.159334062941596,10.157076330891,8230,926.0,Gammelgaardsskolen,Grundskoler,Folkeskoler,"(56.159334062941596, 10.157076330891)",Åbyhøj,Aarhus Kommune,2015,23067.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1006,751054,6.0,6.3,751,56.1506335951955,10.1649745202094,8230,630.0,Åby Skole,Grundskoler,Folkeskoler,"(56.1506335951955, 10.1649745202094)",Åbyhøj,Aarhus Kommune,2015,23067.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1007,751015,6.9,6.3,751,56.169298162523496,10.1636798702027,8210,517.0,Hasle Skole,Grundskoler,Folkeskoler,"(56.169298162523496, 10.1636798702027)",Aarhus V,Aarhus Kommune,2015,18712.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1008,751025,6.2,6.0,751,56.1648269942831,10.1844850679088,8210,427.0,Møllevangskolen,Grundskoler,Folkeskoler,"(56.1648269942831, 10.1844850679088)",Aarhus V,Aarhus Kommune,2015,18712.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1009,751057,5.1,5.2,751,56.1694165844134,10.150394495778901,8210,224.0,Ellekærskolen,Grundskoler,Folkeskoler,"(56.1694165844134, 10.150394495778901)",Aarhus V,Aarhus Kommune,2015,18712.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1010,751116,2.5,4.0,751,56.1711154066479,10.1784628677198,8210,327.0,"Center-10, Aarhus High School",Grundskoler,Folkeskoler,"(56.1711154066479, 10.1784628677198)",Aarhus V,Aarhus Kommune,2015,18712.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1011,751016,6.1,6.3,751,56.10650469482761,10.0970433130317,8361,604.0,Bavnehøj Skole,Grundskoler,Folkeskoler,"(56.106504694827606, 10.0970433130317)",Hasselager,Aarhus Kommune,2015,15292.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1012,751094,6.2,5.9,751,56.1095951697717,10.1095629566591,8361,194.0,Selam Privatskole,Grundskoler,Friskoler og private grundskoler,"(56.1095951697717, 10.1095629566591)",Hasselager,Aarhus Kommune,2015,15292.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1013,751017,7.4,7.2,751,56.1162378911621,10.178248770695,8270,664.0,Holme Skole,Grundskoler,Folkeskoler,"(56.1162378911621, 10.178248770695)",Højbjerg,Aarhus Kommune,2015,22992.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1014,751021,8.6,8.2,751,56.1137243767028,10.1826115204794,8270,862.0,Kragelundskolen,Grundskoler,Folkeskoler,"(56.1137243767028, 10.1826115204794)",Højbjerg,Aarhus Kommune,2015,22992.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1015,751034,7.8,7.4,751,56.1184133015559,10.178170983043302,8270,507.0,Rundhøjskolen,Grundskoler,Folkeskoler,"(56.1184133015559, 10.178170983043302)",Højbjerg,Aarhus Kommune,2015,22992.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1016,751040,8.0,7.8,751,56.1040369667913,10.2073455636099,8270,626.0,Skåde Skole,Grundskoler,Folkeskoler,"(56.1040369667913, 10.2073455636099)",Højbjerg,Aarhus Kommune,2015,22992.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1017,751312,8.3,8.1,751,56.0991291779852,10.211031335226,8270,142.0,Aarhus Efterskole,Efterskoler,Efterskoler,"(56.0991291779852, 10.211031335226)",Højbjerg,Aarhus Kommune,2015,22992.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1018,751018,6.7,6.8,751,56.1298991291246,10.1150022479934,8260,666.0,Højvangskolen,Grundskoler,Folkeskoler,"(56.1298991291246, 10.1150022479934)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1019,751033,8.0,7.8,751,56.1312721506143,10.1833233387055,8260,632.0,Rosenvangskolen,Grundskoler,Folkeskoler,"(56.1312721506143, 10.1833233387055)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1020,751044,5.6,5.4,751,56.1112624579234,10.1494882612779,8260,318.0,Søndervangskolen,Grundskoler,Folkeskoler,"(56.1112624579234, 10.1494882612779)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1021,751050,6.9,6.4,751,56.1293758549869,10.156499021056499,8260,425.0,Vestergårdsskolen,Grundskoler,Folkeskoler,"(56.1293758549869, 10.156499021056499)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1022,751051,7.1,7.4,751,56.1278028039969,10.1647020467574,8260,525.0,Viby Skole,Grundskoler,Folkeskoler,"(56.1278028039969, 10.1647020467574)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1023,751064,7.4,7.7,751,56.13922509803229,10.112376900027302,8260,197.0,Århus Friskole,Grundskoler,Friskoler og private grundskoler,"(56.13922509803229, 10.112376900027302)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1024,751081,9.0,8.1,751,56.1232267733599,10.169581268474099,8260,440.0,Interskolen,Grundskoler,Friskoler og private grundskoler,"(56.1232267733599, 10.169581268474099)",Viby J,Aarhus Kommune,2015,21116.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1025,751019,7.2,7.1,751,56.1738253130161,10.1963217358556,8200,535.0,Katrinebjergskolen,Grundskoler,Folkeskoler,"(56.1738253130161, 10.1963217358556)",Aarhus N,Aarhus Kommune,2015,24689.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1026,751022,7.1,7.2,751,56.21863568871839,10.1579482129064,8200,332.0,Lisbjergskolen,Grundskoler,Folkeskoler,"(56.21863568871839, 10.1579482129064)",Aarhus N,Aarhus Kommune,2015,24689.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1027,751038,6.6,7.0,751,56.175533569267905,10.2087330201307,8200,619.0,Skovvangskolen,Grundskoler,Folkeskoler,"(56.175533569267905, 10.2087330201307)",Aarhus N,Aarhus Kommune,2015,24689.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1028,751053,6.6,6.6,751,56.1859503385608,10.199094910565302,8200,507.0,Vorrevangskolen,Grundskoler,Folkeskoler,"(56.1859503385608, 10.199094910565302)",Aarhus N,Aarhus Kommune,2015,24689.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1029,751023,5.9,6.2,751,56.146376605392895,10.1883543840485,8000,356.0,Læssøesgades Skole,Grundskoler,Folkeskoler,"(56.146376605392895, 10.1883543840485)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1030,751036,7.1,7.2,751,56.162447898733504,10.2025397785031,8000,463.0,Samsøgades Skole,Grundskoler,Folkeskoler,"(56.162447898733504, 10.2025397785031)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1031,751058,8.6,8.3,751,56.1604257616784,10.203172687371401,8000,544.0,Elise Smiths Skole,Grundskoler,Friskoler og private grundskoler,"(56.1604257616784, 10.203172687371401)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1032,751059,8.8,8.2,751,56.140461593938895,10.198676530272401,8000,530.0,Forældreskolen i Aarhus,Grundskoler,Friskoler og private grundskoler,"(56.140461593938895, 10.198676530272401)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1033,751060,8.2,8.1,751,56.161977864014595,10.2096582535088,8000,463.0,Laursens Realskole,Grundskoler,Friskoler og private grundskoler,"(56.161977864014595, 10.2096582535088)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1034,751061,7.8,8.1,751,56.1698535999895,10.210000080190301,8000,555.0,N. Kochs Skole,Grundskoler,Friskoler og private grundskoler,"(56.1698535999895, 10.210000080190301)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1035,751063,7.2,7.2,751,56.1517221485079,10.2042202632673,8000,474.0,Skt Knuds Skole,Grundskoler,Friskoler og private grundskoler,"(56.1517221485079, 10.2042202632673)",Aarhus C,Aarhus Kommune,2015,29330.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1036,751026,8.0,8.0,751,56.068868540028,10.157018347283099,8320,835.0,Mårslet Skole,Grundskoler,Folkeskoler,"(56.068868540028, 10.157018347283099)",Mårslet,Aarhus Kommune,2015,18292.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1037,751035,6.5,6.6,751,56.2117675736596,10.023670177442,8471,623.0,Sabro-Korsvejskolen,Grundskoler,Folkeskoler,"(56.2117675736596, 10.023670177442)",Sabro,Aarhus Kommune,2015,13836.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1038,751039,7.7,7.3,751,56.271586483754604,10.3085014434435,8541,1069.0,Skødstrup Skole,Grundskoler,Folkeskoler,"(56.271586483754604, 10.3085014434435)",Skødstrup,Aarhus Kommune,2015,15768.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1039,751041,8.1,7.7,751,56.0421471307792,10.0841578845964,8355,608.0,Solbjergskolen,Grundskoler,Folkeskoler,"(56.0421471307792, 10.0841578845964)",Solbjerg,Aarhus Kommune,2015,14470.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1040,751043,8.0,8.0,751,56.2116964260641,10.283296133589,8250,638.0,Sølystskolen,Grundskoler,Folkeskoler,"(56.2116964260641, 10.283296133589)",Egå,Aarhus Kommune,2015,21507.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1041,751056,7.8,7.8,751,56.2266796025959,10.2982405434486,8250,860.0,Skæring Skole,Grundskoler,Folkeskoler,"(56.2266796025959, 10.2982405434486)",Egå,Aarhus Kommune,2015,21507.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1042,751045,6.2,6.4,751,56.18953601588222,10.113277148416598,8381,781.0,Tilst Skole,Grundskoler,Folkeskoler,"(56.189536015882204, 10.113277148416598)",Tilst,Aarhus Kommune,2015,15846.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1043,751065,6.8,6.3,751,56.1746490965771,10.1146271563489,8381,409.0,Skjoldhøjskolen,Grundskoler,Folkeskoler,"(56.1746490965771, 10.1146271563489)",Tilst,Aarhus Kommune,2015,15846.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1044,751046,8.0,7.5,751,56.2890316825511,10.216981745448699,8530,330.0,Hårup Skole,Grundskoler,Folkeskoler,"(56.2890316825511, 10.216981745448699)",Hjortshøj,Aarhus Kommune,2015,17454.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1045,751052,7.5,8.0,751,56.243190981228196,10.2721634152502,8530,615.0,Virupskolen,Grundskoler,Folkeskoler,"(56.243190981228196, 10.2721634152502)",Hjortshøj,Aarhus Kommune,2015,17454.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1046,751055,7.0,6.8,751,56.145591383840504,9.99874303613343,8462,640.0,Næshøjskolen,Grundskoler,Folkeskoler,"(56.145591383840504, 9.99874303613343)",Harlev J,Aarhus Kommune,2015,14577.0,220011.0,0.9416666666666669,4.4,22.2,14.9
1047,761002,6.2,6.3,791,56.3643564728415,9.666785945223893,8850,412.0,Bøgeskovskolen,Grundskoler,Folkeskoler,"(56.3643564728415, 9.666785945223891)",Bjerringbro,Viborg Kommune,2015,7317.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1048,761008,6.9,6.8,791,56.37716430466779,9.640806333349,8850,602.0,Egeskovskolen,Grundskoler,Folkeskoler,"(56.377164304667794, 9.640806333349)",Bjerringbro,Viborg Kommune,2015,7317.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1049,761011,6.4,6.8,791,56.3810137864895,9.61965734417233,8850,157.0,Gudenådalens Friskole,Grundskoler,Friskoler og private grundskoler,"(56.3810137864895, 9.61965734417233)",Bjerringbro,Viborg Kommune,2015,7317.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1050,761303,7.5,7.3,791,56.3957786726588,9.639223533714187,8850,102.0,Hedemølle Efterskole,Efterskoler,Efterskoler,"(56.3957786726588, 9.639223533714189)",Bjerringbro,Viborg Kommune,2015,7317.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1051,761006,6.7,6.4,791,56.355400175532296,9.504232638454699,8840,319.0,Rødkærsbro skole,Grundskoler,Folkeskoler,"(56.355400175532296, 9.504232638454699)",Rødkærsbro,Viborg Kommune,2015,6307.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1052,763006,6.9,6.7,791,56.48477227592179,9.14721670919611,7850,451.0,Stoholm Skole,Grundskoler,Folkeskoler,"(56.48477227592179, 9.14721670919611)",Stoholm Jyll,Viborg Kommune,2015,7447.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1053,763008,8.5,8.2,791,56.4449889989536,9.00615075879532,7800,278.0,Vestfjendsskolen,Grundskoler,Folkeskoler,"(56.4449889989536, 9.00615075879532)",Skive,Viborg Kommune,2015,7556.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1054,765001,5.3,5.6,787,57.1120964263925,8.60858677016219,7730,271.0,Hanstholm Skole,Grundskoler,Folkeskoler,"(57.1120964263925, 8.60858677016219)",Hanstholm,Thisted Kommune,2015,,199175.0,0.5666666666666665,3.6,15.6,12.4
1055,765300,7.1,7.0,787,57.106842343764804,8.99631044388078,7741,58.0,Bjerget Efterskole,Efterskoler,Efterskoler,"(57.106842343764804, 8.99631044388078)",Frøstrup,Thisted Kommune,2015,4443.0,199175.0,0.5666666666666665,3.6,15.6,12.4
1056,787016,6.9,6.9,787,57.077062804624795,8.992601067143179,7741,236.0,Hannæs-Østerild Skole,Grundskoler,Folkeskoler,"(57.077062804624795, 8.992601067143179)",Frøstrup,Thisted Kommune,2015,4443.0,199175.0,0.5666666666666665,3.6,15.6,12.4
1057,767001,6.6,6.4,710,56.30509792527221,9.78804243118832,8881,375.0,Tungelundskolen,Grundskoler,Folkeskoler,"(56.30509792527221, 9.78804243118832)",Thorsø,Favrskov Kommune,2015,9649.0,224587.0,0.4916666666666667,2.3,9.3,11.8
1058,767002,7.1,6.7,710,56.387473034315995,9.78760467380556,8860,402.0,Ulstrup Skole,Grundskoler,Folkeskoler,"(56.387473034315995, 9.78760467380556)",Ulstrup,Favrskov Kommune,2015,6017.0,224587.0,0.4916666666666667,2.3,9.3,11.8
1059,767300,7.5,7.5,710,56.392320932897704,9.79384415839964,8860,175.0,Gudenaadalens Efterskole,Efterskoler,Efterskoler,"(56.392320932897704, 9.79384415839964)",Ulstrup,Favrskov Kommune,2015,6017.0,224587.0,0.4916666666666667,2.3,9.3,11.8
1060,769001,6.0,6.2,791,56.3446806103736,9.24836549638917,7470,344.0,Frederiks Skole,Grundskoler,Folkeskoler,"(56.3446806103736, 9.24836549638917)",Karup J,Viborg Kommune,2015,5645.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1061,769003,5.2,5.5,791,56.3072213393084,9.17013251740782,7470,313.0,Karup Skole,Grundskoler,Folkeskoler,"(56.3072213393084, 9.17013251740782)",Karup J,Viborg Kommune,2015,5645.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1062,771007,6.5,6.7,740,56.28478757316029,9.33190909372124,8620,436.0,Thorning Skole,Grundskoler,Folkeskoler,"(56.284787573160294, 9.33190909372124)",Kjellerup,Silkeborg Kommune,2015,6631.0,223506.0,0.7916666666666666,2.8,13.7,14.6
1063,771300,6.4,6.9,740,56.3084235304127,9.469049649588118,8620,171.0,Levring Efterskole,Efterskoler,Efterskoler,"(56.3084235304127, 9.469049649588118)",Kjellerup,Silkeborg Kommune,2015,6631.0,223506.0,0.7916666666666666,2.8,13.7,14.6
1064,773001,6.9,6.8,773,56.7836148384435,8.84058865581605,7900,932.0,Dueholmskolen,Grundskoler,Folkeskoler,"(56.7836148384435, 8.84058865581605)",Nykøbing M,Morsø Kommune,2015,6535.0,190725.0,0.7083333333333334,3.2,18.2,9.2
1065,773032,6.0,6.1,773,56.7760327525935,8.79424005215127,7900,176.0,Lødderup Friskole,Grundskoler,Friskoler og private grundskoler,"(56.7760327525935, 8.79424005215127)",Nykøbing M,Morsø Kommune,2015,6535.0,190725.0,0.7083333333333334,3.2,18.2,9.2
1066,773006,5.6,6.1,773,56.8369554259912,8.71916991119858,7950,343.0,Øster Jølby Skole,Grundskoler,Folkeskoler,"(56.8369554259912, 8.71916991119858)",Erslev,Morsø Kommune,2015,4256.0,190725.0,0.7083333333333334,3.2,18.2,9.2
1067,773021,6.6,6.5,773,56.8685163331532,8.73416642872954,7950,106.0,Bjergby Friskole,Grundskoler,Friskoler og private grundskoler,"(56.8685163331532, 8.73416642872954)",Erslev,Morsø Kommune,2015,4256.0,190725.0,0.7083333333333334,3.2,18.2,9.2
1068,773300,3.7,4.9,773,56.8394480902841,8.717907170499341,7950,98.0,Galtrup Musik- og Idrætsefterskole,Efterskoler,Efterskoler,"(56.8394480902841, 8.717907170499341)",Erslev,Morsø Kommune,2015,4256.0,190725.0,0.7083333333333334,3.2,18.2,9.2
1069,773028,5.7,5.9,773,56.74456599644011,8.60241562637022,7960,122.0,Sydvestmors Friskole,Grundskoler,Friskoler og private grundskoler,"(56.74456599644011, 8.60241562637022)",Karby,Morsø Kommune,2015,,190725.0,0.7083333333333334,3.2,18.2,9.2
1070,773301,6.3,6.6,773,56.7153076601237,8.69238553006959,7990,78.0,Blidstrup Efterskole,Efterskoler,Efterskoler,"(56.7153076601237, 8.69238553006959)",Øster Assels,Morsø Kommune,2015,,190725.0,0.7083333333333334,3.2,18.2,9.2
1071,775004,7.0,6.6,791,56.61846454824921,9.500583129138187,9632,287.0,Møldrup Skole,Grundskoler,Folkeskoler,"(56.61846454824921, 9.500583129138189)",Møldrup,Viborg Kommune,2015,,212065.0,0.6916666666666665,3.5,15.5,14.4
1072,791028,7.9,7.5,791,56.57967927033261,9.50456816416945,9632,178.0,Bjerregrav Friskole,Grundskoler,Friskoler og private grundskoler,"(56.579679270332605, 9.50456816416945)",Møldrup,Viborg Kommune,2015,,212065.0,0.6916666666666665,3.5,15.5,14.4
1073,775302,8.3,8.1,791,56.5949847441848,9.62724813641738,9500,117.0,Klejtrup Musikefterskole,Efterskoler,Efterskoler,"(56.5949847441848, 9.62724813641738)",Hobro,Viborg Kommune,2015,7830.0,212065.0,0.6916666666666665,3.5,15.5,14.4
1074,777004,6.4,6.6,779,56.70172597016279,8.98630004415598,7870,399.0,Roslev Skole,Grundskoler,Folkeskoler,"(56.70172597016279, 8.98630004415598)",Roslev,Skive Kommune,2015,3698.0,200114.0,0.29999999999999993,3.9,14.1,13.5
