,institutionsnummer,karakter,soc_ref,beliggenhedskommunenr,lat,lon,postnr,navn,institutionstype2,institutionstype3,coordinates,postnavn,komnavn,year,salgspris,disindk,langledig,kriminelitet,lavindk,skilsmisser,andel_indv
412,323016,6.3,6.3,326,55.6914362830983,11.085528218920901,4400,Skolen på Herredsåsen,Grundskoler,Folkeskoler,"(55.6914362830983, 11.085528218920901)",Kalundborg,Kalundborg Kommune,2011,9632.0,189511,1.5083333333333335,3.5,16.0,15.2,3.4055411502888995
413,323300,6.8,6.8,326,55.6920371975583,11.153949293597,4400,Tømmerup Fri- og Efterskole,Efterskoler,Efterskoler,"(55.6920371975583, 11.153949293597)",Kalundborg,Kalundborg Kommune,2011,9632.0,189511,1.5083333333333335,3.5,16.0,15.2,3.4055411502888995
414,325001,5.2,5.8,330,55.342019113046206,11.125635481891699,4220,Broskolen,Grundskoler,Folkeskoler,"(55.342019113046206, 11.125635481891699)",Korsør,Slagelse Kommune,2011,7614.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
415,325003,5.0,5.6,330,55.329322884244,11.142559660371099,4220,Baggesenskolen,Grundskoler,Folkeskoler,"(55.329322884244, 11.142559660371099)",Korsør,Slagelse Kommune,2011,7614.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
416,325005,6.7,6.4,330,55.3572413926249,11.1859295242242,4220,Tårnborg Skole,Grundskoler,Folkeskoler,"(55.3572413926249, 11.1859295242242)",Korsør,Slagelse Kommune,2011,7614.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
417,325008,8.3,7.6,330,55.327626976507304,11.1436726005265,4220,Helms Skole,Grundskoler,Friskoler og private grundskoler,"(55.327626976507304, 11.1436726005265)",Korsør,Slagelse Kommune,2011,7614.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
418,325006,5.6,6.0,330,55.3627955522515,11.2639920142948,4241,Vemmelev Skole,Grundskoler,Folkeskoler,"(55.3627955522515, 11.2639920142948)",Vemmelev,Slagelse Kommune,2011,8567.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
419,325007,7.5,7.0,330,55.3707312209931,11.2604558606115,4241,Forlev Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3707312209931, 11.2604558606115)",Vemmelev,Slagelse Kommune,2011,8567.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
420,327002,5.7,6.2,306,55.931152731266785,11.743396932269599,4581,Rørvig Friskole,Grundskoler,Friskoler og private grundskoler,"(55.93115273126679, 11.743396932269599)",Rørvig,Odsherred Kommune,2011,,180222,1.9666666666666668,3.4,17.2,10.9,2.2885283893395134
421,329013,6.2,6.2,329,55.439243382424095,11.7839381901934,4100,Dagmarskolen,Grundskoler,Folkeskoler,"(55.439243382424095, 11.7839381901934)",Ringsted,Ringsted Kommune,2011,11414.0,197182,1.291666666666667,4.9,14.5,14.8,7.568908238649293
422,329015,5.9,6.1,329,55.447830404253594,11.793170339760596,4100,Valdemarskolen,Grundskoler,Folkeskoler,"(55.447830404253594, 11.793170339760598)",Ringsted,Ringsted Kommune,2011,11414.0,197182,1.291666666666667,4.9,14.5,14.8,7.568908238649293
423,329017,7.8,7.2,329,55.4463485168664,11.794785659521501,4100,Sct Joseph Skole,Grundskoler,Friskoler og private grundskoler,"(55.4463485168664, 11.794785659521501)",Ringsted,Ringsted Kommune,2011,11414.0,197182,1.291666666666667,4.9,14.5,14.8,7.568908238649293
424,329018,8.6,7.8,329,55.4422175263705,11.8029910079943,4100,Ringsted Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4422175263705, 11.8029910079943)",Ringsted,Ringsted Kommune,2011,11414.0,197182,1.291666666666667,4.9,14.5,14.8,7.568908238649293
425,329022,8.4,7.8,329,55.443972682543794,11.7278283153094,4100,Ringsted Ny Friskole,Grundskoler,Friskoler og private grundskoler,"(55.443972682543794, 11.7278283153094)",Ringsted,Ringsted Kommune,2011,11414.0,197182,1.291666666666667,4.9,14.5,14.8,7.568908238649293
426,331003,6.4,6.4,330,55.2553967569699,11.3113475226367,4230,Eggeslevmagle Skole,Grundskoler,Folkeskoler,"(55.2553967569699, 11.3113475226367)",Skælskør,Slagelse Kommune,2011,8093.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
427,331007,6.3,6.2,330,55.253508724496,11.2843658438436,4230,Skælskør Skole,Grundskoler,Folkeskoler,"(55.253508724496, 11.2843658438436)",Skælskør,Slagelse Kommune,2011,8093.0,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
428,331008,6.9,6.9,330,55.3115016297686,11.2309661663104,4242,Lille Egede Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3115016297686, 11.2309661663104)",Boeslunde,Slagelse Kommune,2011,,186917,2.0833333333333335,4.2,17.9,12.3,6.841252211646498
429,335002,7.8,7.0,340,55.4125797589141,11.558438579309303,4180,Frederiksberg Skole,Grundskoler,Folkeskoler,"(55.4125797589141, 11.558438579309302)",Sorø,Sorø Kommune,2011,12372.0,195094,1.3500000000000003,2.4,12.3,16.0,2.813781161671462
430,335003,6.5,6.6,340,55.46227819307021,11.5530353951563,4180,Pedersborg Skole,Grundskoler,Folkeskoler,"(55.462278193070205, 11.5530353951563)",Sorø,Sorø Kommune,2011,12372.0,195094,1.3500000000000003,2.4,12.3,16.0,2.813781161671462
431,335005,6.4,6.5,340,55.435779913261996,11.5594244239131,4180,Sorø Borgerskole,Grundskoler,Folkeskoler,"(55.435779913261996, 11.5594244239131)",Sorø,Sorø Kommune,2011,12372.0,195094,1.3500000000000003,2.4,12.3,16.0,2.813781161671462
432,335006,7.5,7.0,340,55.4357275515217,11.5565344390053,4180,Sorø Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.4357275515217, 11.5565344390053)",Sorø,Sorø Kommune,2011,12372.0,195094,1.3500000000000003,2.4,12.3,16.0,2.813781161671462
433,335300,4.8,5.8,340,55.396934378856706,11.548055911786099,4180,Sorø Gymnastikefterskole,Efterskoler,Efterskoler,"(55.396934378856706, 11.548055911786099)",Sorø,Sorø Kommune,2011,12372.0,195094,1.3500000000000003,2.4,12.3,16.0,2.813781161671462
434,337004,5.1,5.8,340,55.5353013335204,11.5886919060123,4295,Stenlille Skole,Grundskoler,Folkeskoler,"(55.5353013335204, 11.5886919060123)",Stenlille,Sorø Kommune,2011,5687.0,195094,1.3500000000000003,2.4,12.3,16.0,2.813781161671462
435,341300,6.6,6.8,316,55.6873036373553,11.477243243794199,4440,Efterskolen Smededal,Efterskoler,Efterskoler,"(55.6873036373553, 11.477243243794199)",Mørkøv,Holbæk Kommune,2011,7382.0,195562,1.416666666666667,4.0,15.8,13.7,5.637227571769259
436,343002,5.4,5.8,306,55.910507396641705,11.5953251147528,4573,Nordskolen - afdeling Højby,Grundskoler,Folkeskoler,"(55.910507396641705, 11.5953251147528)",Højby,Odsherred Kommune,2011,,180222,1.9666666666666668,3.4,17.2,10.9,2.2885283893395134
437,343007,5.8,6.1,306,55.8529565472583,11.572500199774101,4560,"Sydskolen, afdeling Vig",Grundskoler,Folkeskoler,"(55.8529565472583, 11.572500199774101)",Vig,Odsherred Kommune,2011,,180222,1.9666666666666668,3.4,17.2,10.9,2.2885283893395134
438,345006,6.8,6.9,316,55.6124546769857,11.7771067067769,4340,"Tølløse Privat- og Efterskole, Baptisternes Skoler",Grundskoler,Friskoler og private grundskoler,"(55.6124546769857, 11.7771067067769)",Tølløse,Holbæk Kommune,2011,9101.0,195562,1.416666666666667,4.0,15.8,13.7,5.637227571769259
439,345007,7.2,7.0,316,55.612721975217504,11.7699936827735,4340,Sejergaardsskolen,Grundskoler,Friskoler og private grundskoler,"(55.612721975217504, 11.7699936827735)",Tølløse,Holbæk Kommune,2011,9101.0,195562,1.416666666666667,4.0,15.8,13.7,5.637227571769259
440,345300,5.3,6.1,316,55.6124546769857,11.7771067067769,4340,"Tølløse Privat- og Efterskole, Baptisternes Efterskoler",Efterskoler,Efterskoler,"(55.6124546769857, 11.7771067067769)",Tølløse,Holbæk Kommune,2011,9101.0,195562,1.416666666666667,4.0,15.8,13.7,5.637227571769259
441,351301,5.8,6.2,320,55.204899042717294,12.146959931751699,4654,Faxehus Efterskole,Efterskoler,Efterskoler,"(55.204899042717294, 12.146959931751699)",Faxe Ladeplads,Faxe Kommune,2011,8016.0,191067,1.5250000000000001,3.2,13.0,13.6,2.502092762588499
442,359006,4.1,4.3,360,54.7795302778823,11.298326833688801,4920,Reventlow Lilleskole,Grundskoler,Friskoler og private grundskoler,"(54.7795302778823, 11.298326833688801)",Søllested,Lolland Kommune,2011,,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
443,359301,4.8,5.3,360,54.8975282141232,11.2611568460625,4943,Pederstrup Efterskole,Efterskoler,Efterskoler,"(54.8975282141232, 11.2611568460625)",Torrig L,Lolland Kommune,2011,,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
444,359302,4.2,5.6,360,54.8490910135613,11.235101041912902,4900,Halstedhus Efterskole,Efterskoler,Efterskoler,"(54.8490910135613, 11.235101041912902)",Nakskov,Lolland Kommune,2011,4059.0,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
445,367006,7.3,7.0,360,54.832532618036005,11.135902839931,4900,Privatskolen Nakskov,Grundskoler,Friskoler og private grundskoler,"(54.832532618036005, 11.135902839931)",Nakskov,Lolland Kommune,2011,4059.0,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
446,367007,7.9,7.2,360,54.8327090632653,11.137936392002699,4900,Stenoskolen,Grundskoler,Friskoler og private grundskoler,"(54.8327090632653, 11.137936392002699)",Nakskov,Lolland Kommune,2011,4059.0,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
447,360300,5.1,4.9,360,54.8645199830998,11.2763874621257,4953,Vesterborg Efterskole,Efterskoler,Efterskoler,"(54.8645199830998, 11.2763874621257)",Vesterborg,Lolland Kommune,2011,,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
448,361005,6.0,6.2,390,55.0372668633823,12.019161820465099,4735,Friskolen Øster Egesborg,Grundskoler,Friskoler og private grundskoler,"(55.0372668633823, 12.019161820465099)",Mern,Vordingborg Kommune,2011,,181859,1.4666666666666668,3.2,19.8,14.2,2.597134794877361
449,363009,7.1,6.8,360,54.7747641726968,11.509800005909,4930,Sankt Birgitta Skole,Grundskoler,Friskoler og private grundskoler,"(54.7747641726968, 11.509800005909)",Maribo,Lolland Kommune,2011,5600.0,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
450,365008,5.6,5.8,390,54.9205358354309,12.0445522779687,4793,Bogø Kostskole,Grundskoler,Friskoler og private grundskoler,"(54.9205358354309, 12.0445522779687)",Bogø By,Vordingborg Kommune,2011,,181859,1.4666666666666668,3.2,19.8,14.2,2.597134794877361
451,365302,6.1,6.5,390,54.9205358354309,12.0445522779687,4793,Idrætsefterskolen Grønsund,Efterskoler,Efterskoler,"(54.9205358354309, 12.0445522779687)",Bogø By,Vordingborg Kommune,2011,,181859,1.4666666666666668,3.2,19.8,14.2,2.597134794877361
452,365012,6.4,6.3,390,54.9389706697575,12.2190223245998,4780,Møn Friskole,Grundskoler,Friskoler og private grundskoler,"(54.9389706697575, 12.2190223245998)",Stege,Vordingborg Kommune,2011,7293.0,181859,1.4666666666666668,3.2,19.8,14.2,2.597134794877361
453,371004,5.5,5.9,376,54.659024439682504,11.741978496861401,4880,Nysted Skole,Grundskoler,Folkeskoler,"(54.659024439682504, 11.741978496861401)",Nysted,Guldborgsund Kommune,2011,7041.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
454,371300,2.7,4.7,376,54.660160027515204,11.7345630681783,4880,Nysted Efterskole,Efterskoler,Efterskoler,"(54.660160027515204, 11.7345630681783)",Nysted,Guldborgsund Kommune,2011,7041.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
455,373018,7.9,7.2,370,55.2262220642248,11.767097493322899,4700,Vor Frue Skole,Grundskoler,Friskoler og private grundskoler,"(55.2262220642248, 11.767097493322899)",Næstved,Næstved Kommune,2011,10499.0,192912,1.6416666666666666,2.7,15.1,14.2,4.654215884940443
456,373024,7.8,7.3,370,55.2458162,11.74633787,4700,Herlufsholm Skole og Gods,Grundskoler,Friskoler og private grundskoler,"(55.2458162, 11.74633787)",Næstved,Næstved Kommune,2011,10499.0,192912,1.6416666666666666,2.7,15.1,14.2,4.654215884940443
457,373030,5.5,6.1,370,55.2812058979645,11.732584581807401,4700,Næstved Fri Skole,Grundskoler,Friskoler og private grundskoler,"(55.2812058979645, 11.732584581807401)",Næstved,Næstved Kommune,2011,10499.0,192912,1.6416666666666666,2.7,15.1,14.2,4.654215884940443
458,373300,7.6,7.4,370,55.1702871498544,11.766909974900901,4700,Svenstrup Efterskole,Efterskoler,Efterskoler,"(55.1702871498544, 11.766909974900901)",Næstved,Næstved Kommune,2011,10499.0,192912,1.6416666666666666,2.7,15.1,14.2,4.654215884940443
459,375001,5.1,5.6,376,54.8955546150778,11.881174696944699,4840,Nr Alslev Skole,Grundskoler,Folkeskoler,"(54.8955546150778, 11.881174696944699)",Nørre Alslev,Guldborgsund Kommune,2011,5367.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
460,375003,5.7,6.0,376,54.9288468795029,11.8375114577477,4840,Nr. Vedby skole & Børnehus,Grundskoler,Folkeskoler,"(54.9288468795029, 11.8375114577477)",Nørre Alslev,Guldborgsund Kommune,2011,5367.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
461,375005,4.4,4.6,376,54.919296262808196,11.9511574012216,4840,Skovby Friskole,Grundskoler,Friskoler og private grundskoler,"(54.919296262808196, 11.9511574012216)",Nørre Alslev,Guldborgsund Kommune,2011,5367.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
462,375004,5.7,6.0,376,54.8569517325445,11.8714761350242,4863,Eskilstrup Skole,Grundskoler,Folkeskoler,"(54.8569517325445, 11.8714761350242)",Eskilstrup,Guldborgsund Kommune,2011,4560.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
463,379008,6.9,6.6,360,54.911681138285104,11.217668354610801,4913,Horslunde Realskole,Grundskoler,Friskoler og private grundskoler,"(54.911681138285104, 11.217668354610801)",Horslunde,Lolland Kommune,2011,2755.0,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
464,383300,4.1,5.6,360,54.668585753206386,11.338827794611099,4970,Bindernæs Efterskole,Efterskoler,Efterskoler,"(54.66858575320639, 11.338827794611099)",Rødby,Lolland Kommune,2011,3042.0,168257,2.6916666666666664,5.1,22.0,13.2,4.045023438351684
465,385004,7.5,7.0,320,55.3132542382382,12.095841519191,4682,Druestrup Friskole,Grundskoler,Friskoler og private grundskoler,"(55.3132542382382, 12.095841519191)",Tureby,Faxe Kommune,2011,10559.0,191067,1.5250000000000001,3.2,13.0,13.6,2.502092762588499
466,387005,5.8,6.0,376,54.7977656524661,11.6233542931262,4990,Sakskøbing Skole,Grundskoler,Folkeskoler,"(54.7977656524661, 11.6233542931262)",Sakskøbing,Guldborgsund Kommune,2011,5490.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
467,389008,6.5,6.3,336,55.314785208768704,12.385756835947197,4660,Store Heddinge Skole,Grundskoler,Folkeskoler,"(55.314785208768704, 12.385756835947198)",Store Heddinge,Stevns Kommune,2011,8253.0,198010,1.3916666666666668,2.9,12.2,14.2,2.1201696135690855
468,389300,7.3,7.1,336,55.27219907368521,12.3241603660195,4660,Gymnastikefterskolen Stevns,Efterskoler,Efterskoler,"(55.27219907368521, 12.3241603660195)",Store Heddinge,Stevns Kommune,2011,8253.0,198010,1.3916666666666668,2.9,12.2,14.2,2.1201696135690855
469,391003,5.4,5.9,376,54.8893483098725,12.037653992079802,4850,Stubbekøbing Skole,Grundskoler,Folkeskoler,"(54.8893483098725, 12.037653992079802)",Stubbekøbing,Guldborgsund Kommune,2011,3479.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
470,391300,5.7,6.1,376,54.868173263154105,12.1152019712643,4850,Næsgaard Efterskole,Efterskoler,Efterskoler,"(54.868173263154105, 12.1152019712643)",Stubbekøbing,Guldborgsund Kommune,2011,3479.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
471,395002,6.1,6.3,376,54.709308892766295,11.9194489224436,4873,Sydfalster Skole,Grundskoler,Folkeskoler,"(54.709308892766295, 11.9194489224436)",Væggerløse,Guldborgsund Kommune,2011,8724.0,173408,1.416666666666667,5.6,17.8,12.9,3.312675965828992
472,397014,4.8,5.3,390,55.0699523979872,11.885693342842698,4760,Sværdborg Friskole,Grundskoler,Friskoler og private grundskoler,"(55.0699523979872, 11.885693342842698)",Vordingborg,Vordingborg Kommune,2011,7955.0,181859,1.4666666666666668,3.2,19.8,14.2,2.597134794877361
473,397303,6.0,6.4,390,55.10626591048021,11.869565858245899,4750,Lundby Efterskole,Efterskoler,Efterskoler,"(55.106265910480204, 11.869565858245899)",Lundby,Vordingborg Kommune,2011,,181859,1.4666666666666668,3.2,19.8,14.2,2.597134794877361
474,400006,6.7,6.6,400,55.1642195045095,14.9698652198711,3760,Friskolen Østerlars,Grundskoler,Friskoler og private grundskoler,"(55.1642195045095, 14.9698652198711)",Gudhjem,Bornholm Kommune,2011,,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
475,400021,8.1,7.3,400,55.0982217754126,14.7032929006073,3700,Rønne Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.0982217754126, 14.7032929006073)",Rønne,Bornholm Kommune,2011,7816.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
476,400024,7.4,6.9,400,55.124088926073796,14.7416720941652,3700,"Peterskolen, Rønne Kristne Friskole",Grundskoler,Friskoler og private grundskoler,"(55.124088926073796, 14.7416720941652)",Rønne,Bornholm Kommune,2011,7816.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
477,400037,6.6,6.4,400,55.140693131401214,14.7592834676684,3700,Bornholms Frie Idrætsskole,Grundskoler,Friskoler og private grundskoler,"(55.14069313140121, 14.7592834676684)",Rønne,Bornholm Kommune,2011,7816.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
478,400301,4.0,5.0,400,55.121041127681714,14.704278348692,3700,Bornholms Efterskole,Efterskoler,Efterskoler,"(55.12104112768171, 14.704278348692)",Rønne,Bornholm Kommune,2011,7816.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
479,400034,7.6,7.0,400,55.069166228971795,14.923020926712198,3720,Davidskolen,Grundskoler,Friskoler og private grundskoler,"(55.069166228971795, 14.923020926712198)",Aakirkeby,Bornholm Kommune,2011,3457.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
480,400038,5.9,5.8,400,55.028926880839,14.9815820515889,3720,Sydbornholms Privatskole,Grundskoler,Friskoler og private grundskoler,"(55.028926880839, 14.9815820515889)",Aakirkeby,Bornholm Kommune,2011,3457.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
481,400042,5.9,6.1,400,55.07217656466471,14.916313696472699,3720,Hans Rømer Skolen,Grundskoler,Folkeskoler,"(55.07217656466471, 14.916313696472699)",Aakirkeby,Bornholm Kommune,2011,3457.0,174636,1.6333333333333335,3.7,16.6,15.1,1.8142361632932775
482,410300,7.1,7.0,410,55.4862552330471,9.91059237840028,5466,Den Rytmiske Efterskole i Baaring,Efterskoler,Efterskoler,"(55.4862552330471, 9.91059237840028)",Asperup,Middelfart Kommune,2011,,197333,1.175,4.5,10.6,12.9,2.980853493374406
483,421003,6.4,6.3,420,55.241372953130295,9.975771239712447,5631,Ebberup Skole,Grundskoler,Folkeskoler,"(55.241372953130295, 9.975771239712449)",Ebberup,Assens Kommune,2011,,184591,2.0083333333333333,2.8,11.0,14.9,1.6985431610339168
484,421007,6.6,6.6,420,55.268643016098096,9.892977777302287,5610,Strandmølleskolen,Grundskoler,Friskoler og private grundskoler,"(55.268643016098096, 9.892977777302288)",Assens,Assens Kommune,2011,9283.0,184591,2.0083333333333333,2.8,11.0,14.9,1.6985431610339168
485,421009,6.3,6.0,420,55.27377086927221,9.90386968827783,5610,Assensskolen,Grundskoler,Folkeskoler,"(55.273770869272205, 9.90386968827783)",Assens,Assens Kommune,2011,9283.0,184591,2.0083333333333333,2.8,11.0,14.9,1.6985431610339168
486,423001,5.7,5.8,480,55.566278337496996,10.0934474898741,5400,Bogense Skole,Grundskoler,Folkeskoler,"(55.566278337496996, 10.0934474898741)",Bogense,Nordfyns Kommune,2011,6600.0,184924,2.0416666666666665,3.1,13.0,13.3,1.979811688862499
487,427010,7.1,6.9,479,55.0746750252811,10.435302164302,5762,Vester Skerninge Friskole,Grundskoler,Friskoler og private grundskoler,"(55.0746750252811, 10.435302164302)",Vester Skerninge,Svendborg Kommune,2011,7960.0,189217,1.7166666666666666,4.3,15.1,14.3,4.459645954372753
488,429001,5.5,5.9,410,55.4814864622688,9.97911717549699,5464,Anna Trolles Skole,Grundskoler,Folkeskoler,"(55.4814864622688, 9.97911717549699)",Brenderup Fyn,Middelfart Kommune,2011,7334.0,197333,1.175,4.5,10.6,12.9,2.980853493374406
489,429006,7.9,7.0,410,55.489994414826,9.97375765980014,5464,Brenderup og Omegns Realskole,Grundskoler,Friskoler og private grundskoler,"(55.489994414826, 9.97375765980014)",Brenderup Fyn,Middelfart Kommune,2011,7334.0,197333,1.175,4.5,10.6,12.9,2.980853493374406
490,429002,6.3,6.2,410,55.434336087198105,9.93843797397714,5592,Ejby Skole,Grundskoler,Folkeskoler,"(55.434336087198105, 9.93843797397714)",Ejby,Middelfart Kommune,2011,6399.0,197333,1.175,4.5,10.6,12.9,2.980853493374406
491,429004,4.5,4.9,410,55.40168244716229,9.97245205434417,5591,Gelsted Børneunivers,Grundskoler,Folkeskoler,"(55.401682447162294, 9.97245205434417)",Gelsted,Middelfart Kommune,2011,5843.0,197333,1.175,4.5,10.6,12.9,2.980853493374406
